5071970,* MOFid-v1.NA.NA;5071970,
5072407,N#CC12C3C4C1C1(C2C3(C41C#N)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2C)C(=O)[O-])C MOFid-v1.pcu.cat1;5072407,Cu.BNIWTJAVDJYTIJ.PEYAWOIBFSOXKU.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072408,[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])C)C.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5072408,Cu.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.UMQBJJPSIPHQIF.MOFkey-v1.pcu
5072409,[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])C)C.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5072409,Cu.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.UMQBJJPSIPHQIF.MOFkey-v1.pcu
5072410,CCC12C3C4C2(C2C1C3(C42CC)C#CC(=O)[O-])C#CC(=O)[O-].CCC1=[C]c2c(C=C1C(=O)[O-])c(CC)cc(c2CC)C(=O)[O-].CCc1nc(CC)cc2c1cc(CC)nc2CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072410,Cu.APQCZPQVVCJCKM.GWYGZICVXBDCRM.HJZXCENIDGLHLE.MOFkey-v1.pcu
5072411,CCC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41CC)C#CC(=O)[O-])CC)CC.CCC12C3C4C2(C2C1C3(C42CC)C#CC(=O)[O-])C#CC(=O)[O-].CCc1ncc2c(c1CC)cncc2CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072411,Cu.APQCZPQVVCJCKM.XDAIIWINWXVFQF.XHSVJAMVXQLISA.MOFkey-v1.pcu
5072412,CCC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41CC)C#CC(=O)[O-])CC)CC.CCc1cc2cc(cc(c2cc1C(=O)[O-])CC)C(=O)[O-].CCc1ncc2c(c1CC)c(CC)ncc2CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072412,Cu.ADLXWTJJLFCYEY.XHSVJAMVXQLISA.YZFMJYIWXRXQMT.MOFkey-v1.pcu
5072413,CCC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])CC)C#CC(=O)[O-].CCc1cc2c(c(c1C(=O)[O-])CC)c(CC)cc(c2CC)C(=O)[O-].CCc1ncc2c(c1CC)cncc2CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072413,Cu.NPSQFTFKSQEKBT.PALFDEOJHJBIBM.XDAIIWINWXVFQF.MOFkey-v1.pcu
5072414,CCC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])CC)C#CC(=O)[O-].CCc1ncc2c(c1CC)cncc2CC.[Cu][Cu].[O][C]c1cc2ccc(cc2cc1CC)C(=O)[O-].[O] MOFid-v1.pcu.cat0;5072414,Cu.NPSQFTFKSQEKBT.NUNLEFZKRIEPKL.XDAIIWINWXVFQF.MOFkey-v1.pcu
5072415,CCCC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])CCC)C#CC(=O)[O-].CCCc1cncc2c1cncc2CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072415,Cu.DOPPNTNGPXEPKU.KBSLFZJUZODKHS.MOFkey-v1.pcu
5072416,CCCC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41)C#CC(=O)[O-])CCC)CCC.CCCc1cc2c(c(c1C(=O)[O-])C[CH2])ccc(c2CCC)C(=O)[O-].CCCc1nc(CCC)c2c(c1CCC)cncc2CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072416,Cu.CYHJFVMWFBGJGQ.LIRXJVYAAPTPRG.SINPOMPFYGJEOK.MOFkey-v1.pcu
5072417,CCCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41CCC)C#CC(=O)[O-])CCC.CCCc1ncc2c(c1CCC)cncc2CCC.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072417,Cu.IQIZKBWOEDDYST.RJOQQNSCHKKDKN.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072418,CCCC12C3(CCC)C4C1(C#N)C1(C2(C3(C41CCC)C#N)CCC)CCC.CCCC12C3C4(C2(C2(C1(C3(C42CCC)C#CC(=O)[O-])CCC)CCC)C#CC(=O)[O-])CCC.CCCc1cc(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072418,Cu.AVBYWRUIHVDLQP.GCPRGCFNAWEUKD.KDCNFYYEEADLFE.MOFkey-v1.pcu
5072419,CCCC12C3(C#N)C4C1(CCC)C1(C2(C3(C41)CCC)CCC)C#N.CCCc1cc2c(CCC)c(C(=O)[O-])c(c(c2cc1C(=O)[O-])C[CH2])CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072419,Cu.IZWMDUSYVFVPJC.PKXUNSNIJHZCDD.MOFkey-v1.pcu
5072420,Nc1ncc2c(c1)cnc(c2N)N.[Cu][Cu].[O-]C(=O)C#CC12C3(N)C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3(N)C4C2(C2(C1(C3C42C#CC(=O)[O-])N)N)N MOFid-v1.pcu.cat0;5072420,Cu.SULVRRKJMAOTMW.ZMCDXIKLIMFQOB.ZPQQJNPTKMBLOH.MOFkey-v1.pcu
5072421,Nc1cncc2c1cncc2N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])N)N.[O-]C(=O)c1ccc2c(c1)c(N)cc(c2N)C(=O)[O-] MOFid-v1.pcu.cat0;5072421,Cu.DIHIEGZRRDNJDR.LNDFXKSYSNLCLS.WMBCPSWJPKWDAZ.MOFkey-v1.pcu
5072422,Nc1cncc2c1cncc2N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])N)N.[O-]C(=O)c1ccc2c(c1)c(N)cc(c2N)C(=O)[O-] MOFid-v1.pcu.cat1;5072422,Cu.DIHIEGZRRDNJDR.LNDFXKSYSNLCLS.WMBCPSWJPKWDAZ.MOFkey-v1.pcu
5072423,Nc1ncc2c(c1)c(N)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N.[O-]C(=O)c1cc(N)c2c(c1)c(N)c(c(c2)C(=O)[O-])N MOFid-v1.pcu.cat0;5072423,Cu.RUMDETASZOUNOK.UDXRMXWZYUMNEM.XMMCKHOEMTXTMS.MOFkey-v1.pcu
5072424,Nc1ncc2c(c1)c(N)ncc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N.[O-]C(=O)c1cc(N)c2c(c1)c(N)c(c(c2)C(=O)[O-])N MOFid-v1.pcu.cat1;5072424,Cu.RUMDETASZOUNOK.UDXRMXWZYUMNEM.XMMCKHOEMTXTMS.MOFkey-v1.pcu
5072425,[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N.[O-]C(=O)c1cc2cc(N)c(c(c2cc1N)N)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5072425,Cu.NYKJFMLPMJRXMM.SSNMISUJOQAFRR.XMMCKHOEMTXTMS.MOFkey-v1.pcu
5072426,[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N.[O-]C(=O)c1cc2cc(N)c(c(c2cc1N)N)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5072426,Cu.NYKJFMLPMJRXMM.SSNMISUJOQAFRR.XMMCKHOEMTXTMS.MOFkey-v1.pcu
5072427,Nc1cc2cnc(cc2c(n1)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])N)N.[O-]C(=O)c1cc(N)c2c(c1)cc(c(c2)C(=O)[O-])N MOFid-v1.pcu.cat0;5072427,Cu.DAOXPUTVECCRSU.GHKFZTJHNFPROT.VCVUAYYPEGHUBA.MOFkey-v1.pcu
5072428,Nc1cc2cnc(cc2c(n1)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])N)N.[O-]C(=O)c1cc(N)c2c(c1)cc(c(c2)C(=O)[O-])N MOFid-v1.pcu.cat1;5072428,Cu.DAOXPUTVECCRSU.GHKFZTJHNFPROT.VCVUAYYPEGHUBA.MOFkey-v1.pcu
5072429,[Cu][Cu].[O-]C(=O)c1cc2ccc(c(c2c(c1C1=CC=[C]C=C1)c1ccccc1)c1ccccc1)C(=O)[O-] MOFid-v1.sql.cat0;5072429,Cu.XHOJVFGCSYHUAH.MOFkey-v1.sql
5072430,* MOFid-v1.NA.NAno_mof;5072430,NA.MISSING_LINKERS.MOFkey-v1
5072431,OC1=[N]=C(O)[C]2C(=C1)C(=NC=C2O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])O)O)O.[O-]C(=O)c1cc2c(O)cc(c(c2cc1O)O)C(=O)[O-] MOFid-v1.pcu.cat0;5072431,Cu.CHJZGHZORXXNRY.LPNSXGIAAULVMK.OMBKMTFKQWPYLT.MOFkey-v1.pcu
5072432,OC1=[N]=C(O)[C]2C(=C1)C(=NC=C2O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])O)O)O.[O-]C(=O)c1cc2c(O)cc(c(c2cc1O)O)C(=O)[O-] MOFid-v1.pcu.cat1;5072432,Cu.CHJZGHZORXXNRY.LPNSXGIAAULVMK.OMBKMTFKQWPYLT.MOFkey-v1.pcu
5072433,N#CC12C3C4C2(C2C1C3(C42C#N)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(O)C1(C2(C3(C41C#CC(=O)[O-])O)O)O.[O-]C(=O)c1cc2cc(O)c(cc2cc1O)C(=O)[O-] MOFid-v1.pcu.cat0;5072433,Cu.JDWLASVWNAHAPU.MPYFATJPCBKXSN.QTDBHKLNDWRWII.MOFkey-v1.pcu
5072434,Oc1cncc2c1cncc2O.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])O)O)O)O.[O-]C(=O)c1cc(O)c2c(c1)cc(c(c2O)C(=O)[O-])O MOFid-v1.pcu.cat0;5072434,Cu.IKALJLZTTOGMSO.VVSDYFLJTXRABO.XNNHAPLUXYSBOJ.MOFkey-v1.pcu
5072435,Oc1cncc2c1cncc2O.[Cu][Cu].[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])O)O)O)O.[O-]C(=O)c1cc(O)c2c(c1)cc(c(c2O)C(=O)[O-])O MOFid-v1.pcu.cat1;5072435,Cu.IKALJLZTTOGMSO.VVSDYFLJTXRABO.XNNHAPLUXYSBOJ.MOFkey-v1.pcu
5072436,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C1=C(O)c2c(C(=[C]1)O)cc(c(c2)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)C=[C]C(=C2O)C(=O)[O-] MOFid-v1.pcu.cat0;5072436,Cu.CTSBHVWGYKEGEP.FGOGTMFBXYNZLT.NIVHNZSRXCKRFO.MOFkey-v1.pcu
5072437,OC1=N[CH]c2c([CH]1)cncc2O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O.[O-]C(=O)c1cc(O)c2c(c1)cc(c(c2O)C(=O)[O-])O MOFid-v1.pcu.cat0;5072437,Cu.FZXCLJJZXOZXGE.WOKOCIWBBJWQLN.XNNHAPLUXYSBOJ.MOFkey-v1.pcu
5072438,OC1=N[CH]c2c([CH]1)cncc2O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O.[O-]C(=O)c1cc(O)c2c(c1)cc(c(c2O)C(=O)[O-])O MOFid-v1.pcu.cat1;5072438,Cu.FZXCLJJZXOZXGE.WOKOCIWBBJWQLN.XNNHAPLUXYSBOJ.MOFkey-v1.pcu
5072439,N#CC12C3C4(C2(C2C1(C3(C42C#N)C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1cc2c(C#N)c(cc(c2cc1C(=O)[O-])C#N)C(=O)[O-].N#Cc1nc(C#N)cc2c1ccnc2.[Cu][Cu] MOFid-v1.pcu.cat0;5072439,Cu.CWPKDLWWUUYEAP.NYDGCDZSSAITON.QPCDZUAYTPAYFC.MOFkey-v1.pcu
5072440,N#CC12C3C4(C2(C2C1(C3(C42C#N)C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1cc2c(C#N)c(cc(c2cc1C(=O)[O-])C#N)C(=O)[O-].N#Cc1nc(C#N)cc2c1ccnc2.[Cu][Cu] MOFid-v1.pcu.cat1;5072440,Cu.CWPKDLWWUUYEAP.NYDGCDZSSAITON.QPCDZUAYTPAYFC.MOFkey-v1.pcu
5072441,N#CC12C3C4(C2(C2C1(C3(C42C#N)C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#CC12C3C4C2(C2C1C3(C42C#N)C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1cc2cnc(c(c2c(n1)C#N)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072441,Cu.AKUXVTQEZSBQGO.CWPKDLWWUUYEAP.DEFWZLJJLNUOHN.MOFkey-v1.pcu
5072442,N#CC12C3C4(C2(C2C1(C3(C42C#N)C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#CC12C3C4C2(C2C1C3(C42C#N)C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1cc2cnc(c(c2c(n1)C#N)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat1;5072442,Cu.AKUXVTQEZSBQGO.CWPKDLWWUUYEAP.DEFWZLJJLNUOHN.MOFkey-v1.pcu
5072443,N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#N)c(C(=O)[O-])c(c2c1cc(cc2C#N)C(=O)[O-])C#N.N#Cc1nc(C#N)c2c(c1C#N)cncc2C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072443,Cu.FDTMHZVARNZTFT.XGBGDFHEOVDMNI.XNVVLJPDOYZUOT.MOFkey-v1.pcu
5072444,N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#N)c(C(=O)[O-])c(c2c1cc(cc2C#N)C(=O)[O-])C#N.N#Cc1nc(C#N)c2c(c1C#N)cncc2C#N.[Cu][Cu] MOFid-v1.pcu.cat1;5072444,Cu.FDTMHZVARNZTFT.XGBGDFHEOVDMNI.XNVVLJPDOYZUOT.MOFkey-v1.pcu
5072445,N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#N)c(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].N#Cc1cncc2c1c(C#N)ncc2C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072445,Cu.AWWINBADYSOPCF.NRDBIDWJYYRPSG.XGBGDFHEOVDMNI.MOFkey-v1.pcu
5072446,N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#Cc1c(C#N)c(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].N#Cc1cncc2c1c(C#N)ncc2C#N.[Cu][Cu] MOFid-v1.pcu.cat1;5072446,Cu.AWWINBADYSOPCF.NRDBIDWJYYRPSG.XGBGDFHEOVDMNI.MOFkey-v1.pcu
5072447,N#CC12C3C4(C2C2(C1C3(C42C#N)C#N)C#N)C#N.N#Cc1cc(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072447,Cu.MMAJXFFEEWXYLW.RXOHFPCZGPKIRD.YHVAIJGLJCEVLN.MOFkey-v1.pcu
5072448,COc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072448,Cu.ARBIKKOUEWXTKK.MOFkey-v1.pcu
5072449,COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42OC)OC)C#CC(=O)[O-])OC.[Cu][Cu] MOFid-v1.pcu.cat0;5072449,Cu.RFJAEKZTJQFFIV.MOFkey-v1.pcu
5072450,COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072450,Cu.VNTPFOWAJNCLRW.MOFkey-v1.pcu
5072451,COC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072451,Cu.GTSDUQXMVJEBJE.MOFkey-v1.pcu
5072452,[Cu][Cu].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5072452,Cu.RXOHFPCZGPKIRD.MOFkey-v1.pcu
5072453,CCOC12C3C4(C1C1(C2(C3(C41OCC)OCC)C#CC(=O)[O-])OCC)C#CC(=O)[O-].CCOC12C3C4C1(C#N)C1(C2(C3(C41)C#N)OCC)OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072453,Cu.SARZILSVTLAMTP.UAOQOUSCLWCFJD.MOFkey-v1.pcu
5072454,CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCC.CCOC1=[N]=C(OCC)C2=C[CH]N=C(C2=C1)O[CH2].CCOc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072454,Cu.BKFUBBKQHJAAQS.ILIVKYJQMVNXLG.REGUJCFBTOYYNQ.MOFkey-v1.pcu
5072455,CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCC.CCOC1=[N]=C(O[C])[C]2C(=C1OCC)C(=NC=[C]2)O[CH2].CCOc1cc2cc(C(=O)[O-])c(c(c2cc1C(=O)[O-])OCC)OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072455,Cu.PAFKMJWFNYZIEO.REGUJCFBTOYYNQ.UBWBTKULGPPJEG.MOFkey-v1.pcu
5072456,CCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].CCOc1cc2c(cc1C(=O)[O-])cc(c(c2OCC)C(=O)[O-])OCC.C[C]OC1=NC=C[C]2C1=[C][CH]N=C2OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072456,Cu.DWVBMPYSPQMRJH.FEXMBBCPLGEIIW.UQNCZSGNZSFGFE.MOFkey-v1.pcu
5072457,CCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCC)C#CC(=O)[O-].CCOC1=N[CH]c2c([C]1O[CH2])cncc2OCC.C[C]Oc1c(cc(c2=CC(=C[C]=c12)C(=O)[O-])O[CH2])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072457,Cu.AEOYSYQBQFUUHN.UGQPVFGDUFNRDS.UUAVKECJLJOOPS.MOFkey-v1.pcu
5072458,CCCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].CCCOc1cc(cc2c1c(OCCC)c(cc2)C(=O)[O-])C(=O)O.CCCOC1=N[CH]c2c([CH]1)c(O[CH]CC)ncc2OCCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072458,Cu.JQPQJQMHNOMZHD.KUTGHKNNVICWMA.MOFkey-v1.pcu
5072459,CCCOC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072459,Cu.KUTGHKNNVICWMA.MOFkey-v1.pcu
5072460,CCCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCCC.CCCOc1cncc2c1cncc2OCCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072460,Cu.CATMXUFJXSWQPT.DZQRRFNLTBXFMB.MOFkey-v1.pcu
5072461,CCCOC1=N[CH]c2c([CH]1)cncc2.[Cu][Cu] MOFid-v1.pcu.cat0;5072461,Cu.AJLNFGSOCQMUKE.MOFkey-v1.pcu
5072462,N=NC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42N=N)N=N)C#CC(=O)[O-])N=N.N=NC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].N=Nc1cc2[CH]N=C(C3=NNN(c(n1)c23)[NH])N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5072462,Cu.QAAONCBBQAKRIZ.SPXZZUIATNWCJP.YWBAACBUHSPUTH.MOFkey-v1.pcu
