19949,* MOFid-v1.NA.NA;19949,
2000346,Fc1c(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])cc(c(c1C#Cc1ccc(c(c1)F)C(=O)[O-])F)C#Cc1cc(F)c(cc1F)C(=O)[O-].Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(cc1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])C#Cc1ccc(c(c1)F)C(=O)[O-].Fc1c(C#Cc2ccc(c(c2F)F)C(=O)[O-])cc(c(c1C#Cc1cc(F)c(c(c1)F)C(=O)[O-])F)C#Cc1cc(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)c1cc(F)c(c(c1F)F)C#Cc1cc(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])cc(c1)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000346,Zn.AEZWQSQQXSKPCF.BBBQAKYNNOHBFG.BYGSMKYBGSLYMW.CYSKDHHXWDABSS.JWEQMJILOFYYRA.NCGYKVBCFBUBFB.MOFkey-v1.tbo
2000347,Fc1c(C#Cc2cc(F)c(c(c2F)F)C(=O)[O-])cc(cc1C#Cc1c(F)cc(cc1F)C(=O)[O-])C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-].Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-])F)C#Cc1ccc(c(c1F)F)C(=O)[O-].Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1C#Cc1cc(F)c(cc1F)C(=O)[O-])F)C#Cc1ccc(c(c1F)F)C(=O)[O-].[O-]C(=O)C#Cc1c(F)c(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2c(F)cc(c(c2F)F)C(=O)[O-])cc(c1F)C#Cc1cc(F)c(c(c1)F)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000347,Zn.BBBQAKYNNOHBFG.CYSKDHHXWDABSS.GUWISUFSMGLPIM.KNFLSOAGAJQSEQ.VOSRMFDJYNAXAE.VXFOLFDUMLGUQQ.WIRWWPTUEVUKQO.MOFkey-v1.tbo
2000348,Fc1c(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])cc(cc1C#Cc1ccc(cc1F)C(=O)[O-])C#Cc1ccc(cc1F)C(=O)[O-].Fc1c(C#Cc2cc(F)c(cc2F)C(=O)[O-])cc(c(c1C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-])F)C#Cc1cc(F)c(c(c1F)F)C(=O)[O-].Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(cc1C#Cc1ccc(cc1F)C(=O)[O-])C#Cc1ccc(c(c1F)F)C(=O)[O-].Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(C#Cc2cc(F)c(c(c2F)F)C(=O)[O-])cc(c1)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000348,Zn.BBBQAKYNNOHBFG.CYSKDHHXWDABSS.DAHJGLJIRPKPBI.HPHRONVYTVFIJU.KHRUPMNUDNAAJH.ULPMLFVJUGAANQ.ZSJHRPROXNUEHG.MOFkey-v1.tbo
2000349,Fc1c(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])cc(c(c1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-].Fc1c(C#Cc2cc(F)c(cc2F)C(=O)[O-])cc(c(c1C#Cc1ccc(c(c1F)F)C(=O)[O-])F)C#Cc1cc(F)c(c(c1F)F)C(=O)[O-].Fc1c(C#Cc2ccc(cc2)C(=O)[O-])cc(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])C#Cc1cc(F)c(cc1F)C(=O)[O-].Fc1c(C#Cc2ccc(cc2F)C(=O)[O-])cc(c(c1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F)C#Cc1cc(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000349,Zn.BBBQAKYNNOHBFG.IUEWQAHXHORQJY.KHRUPMNUDNAAJH.SWSQYYPARPEKAC.XMZIUFZHWWIFSB.YWGFCJXWGPSYHS.MOFkey-v1.tbo
2000350,Clc1c(C#Cc2c(Cl)cc(c(c2Cl)Cl)C(=O)[O-])cc(cc1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C#Cc1cc(Cl)c(cc1Cl)C(=O)[O-].Clc1c(C#Cc2cc(Cl)c(cc2Cl)C(=O)[O-])cc(c(c1C#Cc1ccc(cc1Cl)C(=O)[O-])Cl)C#Cc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-].Clc1c(C#Cc2cc(Cl)c(cc2Cl)C(=O)[O-])cc(c(c1C#Cc1ccc(cc1Cl)C(=O)[O-])Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2Cl)C(=O)[O-])c(c(c1)C#Cc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.tbo.cat0;2000350,Zn.GVSWQYLBUIYJTC.KHRUPMNUDNAAJH.NQDNRDNZTBMECH.OFXJKCKYWWGUGQ.PZTYDAJFWMLYQO.VAENGQWNZMLADZ.YRCMYQGMRGROEI.MOFkey-v1.tbo
2000351,Clc1c(C#Cc2cc(Cl)c(cc2Cl)C(=O)[O-])cc(c(c1C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].Clc1c(C#Cc2ccc(cc2Cl)C(=O)[O-])c(Cl)c(c(c1C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)C#Cc1c(Cl)cc(cc1Cl)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[O-]C(=O)c1ccc(c(c1)Cl)C#Cc1cc(C#Cc2cc(Cl)c(c(c2Cl)Cl)C(=O)[O-])cc(c1)C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)C#Cc1cc(C#Cc2ccc(c(c2Cl)Cl)C(=O)[O-])c(c(c1)C#Cc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.tbo.cat0;2000351,Zn.AKESIHHIHDSIBR.KHVXYARNAJSIOH.UICBNPGEQKDIPO.VAENGQWNZMLADZ.YRCMYQGMRGROEI.ZCVDIJALGOQBIN.MOFkey-v1.tbo
2000352,Clc1c(C#Cc2cc(Cl)c(c(c2)Cl)C(=O)[O-])c(Cl)c(c(c1C#Cc1cc(Cl)c(cc1Cl)C(=O)[O-])Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].Clc1c(C#Cc2ccc(c(c2Cl)Cl)C(=O)[O-])cc(c(c1C#Cc1cc(Cl)c(cc1Cl)C(=O)[O-])Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].Clc1c(C#Cc2ccc(cc2Cl)C(=O)[O-])cc(cc1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C#Cc1ccc(cc1Cl)C(=O)[O-].[O-]C(=O)C#Cc1c(Cl)c(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C#Cc1cc(C#Cc2cc(Cl)c(c(c2Cl)Cl)C(=O)[O-])c(c(c1Cl)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.tbo.cat0;2000352,Zn.AKWCHIXDDWBBFB.FVEUMHDGAVZTPK.HIHJCMALZJPQSC.HPFUVAFDOOOGLQ.MSMDNMNZWBIZNL.VAENGQWNZMLADZ.YRCMYQGMRGROEI.MOFkey-v1.tbo
2000353,Clc1c(C#Cc2cc(Cl)c(c(c2)Cl)C(=O)[O-])cc(cc1C#Cc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])C#Cc1ccc(c(c1)Cl)C(=O)[O-].Clc1c(C#Cc2ccc(c(c2)Cl)C(=O)[O-])cc(c(c1C#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl)C#Cc1cc(Cl)c(cc1Cl)C(=O)[O-].Clc1c(C#Cc2ccc(cc2Cl)C(=O)[O-])cc(cc1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2cc(Cl)c(c(c2)Cl)C(=O)[O-])cc(c1)C#Cc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000353,Zn.OHCBOFRKQRKUEM.PLNDRXJIZNJQLL.VAENGQWNZMLADZ.YNVCQZHOVKYYBB.YRCMYQGMRGROEI.ZVNOZRJOFXANFJ.MOFkey-v1.tbo
2000354,Clc1c(C#Cc2cc(Cl)c(c(c2Cl)Cl)C(=O)[O-])cc(cc1C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].Clc1c(C#Cc2cc(Cl)c(cc2Cl)C(=O)[O-])cc(cc1C#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])C#Cc1ccc(cc1)C(=O)[O-].Clc1c(C#Cc2ccc(c(c2Cl)Cl)C(=O)[O-])cc(cc1C#Cc1c(Cl)cc(cc1Cl)C(=O)[O-])C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-].Clc1cc(C(=O)[O-])c(cc1C#Cc1cc(C#Cc2ccc(c(c2)Cl)C(=O)[O-])cc(c1)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[Zn][Zn] MOFid-v1.tbo.cat0;2000354,Zn.OTYVUSOSNGAENG.PJTRAAROHDCHPO.ROXPIGKCTHMVQA.VAENGQWNZMLADZ.YCLUJFLWHIPHAD.YRCMYQGMRGROEI.MOFkey-v1.tbo
2000355,Brc1c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(c(c1C#Cc1ccc(c(c1)Br)C(=O)[O-])Br)C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2ccc(cc2Br)C(=O)[O-])c(Br)c(c(c1C#Cc1cc(Br)c(cc1Br)C(=O)[O-])Br)C#Cc1cc(Br)c(cc1Br)C(=O)[O-].Brc1c(C#Cc2ccc(cc2Br)C(=O)[O-])cc(c(c1C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br)C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Br)C#CC(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1)Br)C#Cc1c(Br)c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(c1Br)C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000355,Zn.GAXXVTQAOCOJJD.GJTYCDHZFCDDAY.HPKRRMHKWRKYAJ.IKDRIIQYZDOALQ.QGLZZEUFTOMHQF.XDBKWRAUXNTLDP.MOFkey-v1.tbo
2000356,Brc1c(C#Cc2cc(Br)c(c(c2Br)Br)C(=O)[O-])cc(c(c1C#Cc1cc(Br)c(cc1Br)C(=O)[O-])Br)C#Cc1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2cc(Br)c(cc2Br)C(=O)[O-])cc(cc1C#Cc1c(Br)cc(cc1Br)C(=O)[O-])C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(cc1C#Cc1ccc(c(c1)Br)C(=O)[O-])C#Cc1ccc(c(c1)Br)C(=O)[O-].Brc1c(C#Cc2ccc(cc2Br)C(=O)[O-])cc(c(c1C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br)C#Cc1cc(Br)c(cc1Br)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Br)C#CC(=O)[O-])Br.[Zn][Zn] MOFid-v1.tbo.cat0;2000356,Zn.CNOPTADHBFMOHI.GJTYCDHZFCDDAY.HPJQDUCFURCCEB.IKDRIIQYZDOALQ.KKOPSGWVLVQCQH.VZVXFLGTZUCGMW.MOFkey-v1.tbo
2000357,Brc1c(C#Cc2cc(Br)c(c(c2)Br)C(=O)[O-])cc(cc1C#Cc1ccc(c(c1Br)Br)C(=O)[O-])C#Cc1ccc(cc1Br)C(=O)[O-].Brc1c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(cc1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])C#Cc1ccc(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(cc1C#Cc1ccc(c(c1Br)Br)C(=O)[O-])C#Cc1ccc(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2ccc(c(c2Br)Br)C(=O)[O-])cc(c(c1C#Cc1c(Br)cc(cc1Br)C(=O)[O-])Br)C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Br)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000357,Zn.GJTYCDHZFCDDAY.IKDRIIQYZDOALQ.KHRUPMNUDNAAJH.KRWGLOWHRBNQFF.LSJSQQNGTZBSJA.WDDRIAMWFPWCMD.YZBSEYHXKSSQMN.MOFkey-v1.tbo
2000358,Brc1c(C#Cc2c(Br)cc(c(c2Br)Br)C(=O)[O-])cc(c(c1C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br)C#Cc1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2cc(Br)c(c(c2)Br)C(=O)[O-])cc(cc1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])C#Cc1ccc(cc1)C(=O)[O-].Brc1c(C#Cc2ccc(c(c2)Br)C(=O)[O-])cc(cc1C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-])C#Cc1c(Br)cc(cc1Br)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Br)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)Br)C#Cc1c(Br)c(C#Cc2cc(Br)c(cc2Br)C(=O)[O-])cc(c1Br)C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000358,Zn.GJTBMQJTXQFSFN.GJTYCDHZFCDDAY.IKDRIIQYZDOALQ.ISFJZWOXJAJFFL.JVEVWSTUWGOGIK.KHRUPMNUDNAAJH.KPAZIQOFPGFLCU.MOFkey-v1.tbo
2000359,Brc1c(C#Cc2cc(Br)c(cc2Br)C(=O)[O-])cc(c(c1C#Cc1ccc(c(c1)Br)C(=O)[O-])Br)C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2ccc(cc2Br)C(=O)[O-])cc(c(c1C#Cc1ccc(cc1Br)C(=O)[O-])Br)C#Cc1ccc(c(c1Br)Br)C(=O)[O-].Brc1c(C#Cc2ccc(cc2Br)C(=O)[O-])cc(cc1C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-])C#Cc1cc(Br)c(cc1Br)C(=O)[O-].[O-]C(=O)C#Cc1c(Br)c(C#CC(=O)[O-])c(c(c1Br)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Br.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2c(Br)cc(cc2Br)C(=O)[O-])c(c(c1Br)C#Cc1ccc(cc1Br)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.tbo.cat0;2000359,Zn.CJNAEMFAKGQNLB.GJTYCDHZFCDDAY.KHRUPMNUDNAAJH.MIBVGWRSZKIHGB.NKELBLSFJNLZHI.NWAWPPZIUNKCKI.YHRNZRRQKLVJIN.MOFkey-v1.tbo
2000360,Cc1c(C#Cc2cc(C)c(cc2C)C(=O)[O-])cc(cc1C#Cc1c(C)cc(c(c1C)C)C(=O)[O-])C#Cc1cc(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2)C)C(=O)[O-])cc(cc1C#Cc1ccc(c(c1C)C)C(=O)[O-])C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2C)C)C(=O)[O-])cc(c(c1C#Cc1cc(C)c(cc1C)C(=O)[O-])C)C#Cc1cc(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2C)C)C(=O)[O-])cc(cc1C#Cc1c(C)cc(cc1C)C(=O)[O-])C#Cc1ccc(c(c1C)C)C(=O)[O-].[O-]C(=O)C#Cc1c(C)c(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[Zn][Zn] MOFid-v1.tbo.cat0;2000360,Zn.AZKZPMCBYYEOCX.BVDMGNHMHJKCKU.IECJUSIZVDUGAD.MMGFTTCJFVHLDU.NKORBWCMKUWBNV.TVYMEZCZIQLOFK.XAYRFUIUJCCBEQ.MOFkey-v1.tbo
2000361,Cc1c(C#Cc2cc(C)c(c(c2)C)C(=O)[O-])cc(c(c1C#Cc1c(C)cc(c(c1C)C)C(=O)[O-])C)C#Cc1cc(C)c(cc1C)C(=O)[O-].Cc1c(C#Cc2ccc(cc2C)C(=O)[O-])c(C)c(c(c1C#Cc1cc(C)c(cc1C)C(=O)[O-])C)C#Cc1c(C)cc(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(cc2C)C(=O)[O-])cc(cc1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C#Cc1ccc(cc1C)C(=O)[O-].Cc1cc(C(=O)[O-])c(c(c1C#Cc1cc(C#Cc2cc(C)c(c(c2C)C)C(=O)[O-])cc(c1)C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C)C.[O-]C(=O)C#Cc1c(C)c(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[Zn][Zn] MOFid-v1.tbo.cat0;2000361,Zn.CKDHRWYOLLRWEI.MMGFTTCJFVHLDU.NKORBWCMKUWBNV.OMLDTNNZLNVTOC.RPODNCFTHGBMIW.TVYMEZCZIQLOFK.ZGQMDLGXPKPRHV.MOFkey-v1.tbo
2000362,Cc1c(C#Cc2ccc(cc2)C(=O)[O-])c(C)c(c(c1C#Cc1ccc(c(c1)C)C(=O)[O-])C)C#Cc1cc(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(cc2)C(=O)[O-])cc(cc1C#Cc1cc(C)c(cc1C)C(=O)[O-])C#Cc1ccc(cc1)C(=O)[O-].Cc1c(C#Cc2ccc(cc2C)C(=O)[O-])c(C)c(c(c1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(cc2C)C(=O)[O-])cc(cc1C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-])C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000362,Zn.BQJCAKDCEXQTTE.GPKPTIPWHMFXPI.KHRUPMNUDNAAJH.MMGFTTCJFVHLDU.SWUQMFPEPIBQMU.TVYMEZCZIQLOFK.WFNQGZJSKDFYFH.MOFkey-v1.tbo
2000363,Cc1c(C#Cc2c(C)cc(cc2C)C(=O)[O-])cc(c(c1C#Cc1ccc(cc1)C(=O)[O-])C)C#Cc1c(C)cc(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2)C)C(=O)[O-])c(C)c(c(c1C#Cc1ccc(c(c1C)C)C(=O)[O-])C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2C)C)C(=O)[O-])cc(c(c1C#Cc1ccc(c(c1)C)C(=O)[O-])C)C#Cc1ccc(c(c1C)C)C(=O)[O-].Cc1cc(C(=O)[O-])c(cc1C#Cc1cc(C#Cc2ccc(c(c2C)C)C(=O)[O-])cc(c1)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-])C.[O-]C(=O)C#Cc1c(C)c(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[Zn][Zn] MOFid-v1.tbo.cat0;2000363,Zn.CYLCRADDQLEGCL.FAFHRWRZPCOQGN.MMGFTTCJFVHLDU.NKORBWCMKUWBNV.TUPWQPMZKRUVAN.TVYMEZCZIQLOFK.ZNLWJQXJQYXNHJ.MOFkey-v1.tbo
2000364,Cc1c(C#Cc2ccc(c(c2)C)C(=O)[O-])cc(cc1C#Cc1cc(C)c(c(c1)C)C(=O)[O-])C#Cc1c(C)cc(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2C)C)C(=O)[O-])cc(c(c1C#Cc1cc(C)c(c(c1)C)C(=O)[O-])C)C#Cc1cc(C)c(c(c1C)C)C(=O)[O-].Cc1c(C#Cc2ccc(c(c2C)C)C(=O)[O-])cc(c(c1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C)C#Cc1c(C)cc(c(c1C)C)C(=O)[O-].[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])C.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1C)C#CC(=O)[O-])C.[O-]C(=O)c1ccc(c(c1)C)C#Cc1cc(C#Cc2c(C)c(C)c(c(c2C)C)C(=O)[O-])c(c(c1C)C#Cc1ccc(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.tbo.cat0;2000364,Zn.BACFLGKYFGYLDV.GYEHSPLWKZOXQP.MMGFTTCJFVHLDU.MZXXZLQPMFWVEV.TVYMEZCZIQLOFK.WZGVWGYPTRTALQ.MOFkey-v1.tbo
2000365,* MOFid-v1.NA.NA;2000365,
2000366,* MOFid-v1.NA.NA;2000366,
2000367,* MOFid-v1.NA.NA;2000367,
2000368,* MOFid-v1.NA.NA;2000368,
2000369,* MOFid-v1.NA.NA;2000369,
2000370,* MOFid-v1.NA.NA;2000370,
2000371,* MOFid-v1.NA.NA;2000371,
2000372,* MOFid-v1.NA.NA;2000372,
2000373,* MOFid-v1.NA.NA;2000373,
2000374,* MOFid-v1.NA.NA;2000374,
