5032914,* MOFid-v1.NA.NA;5032914,
5032955,ClC(=Cc1ccc(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-].ClC1=C(C=[C]c2c(Cl)cc(c(c2Cl)Cl)C(=O)[O-])[C]=C(C(=C1)C(=O)[O-])Cl.ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1c(Cl)c(Cl)c1=c4cc(Cl)c5=C(OCl)N(C(=C6c5c4[C](C(=c31)[C]=C2)[C]=C6)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032955,Zn.IPXYWLJBZJZZTO.QXQJOGSGICRJOV.SLOCPBANFSHQNS.MOFkey-v1.pcu
5032956,ClC(=Cc1ccc(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-].ClC1=C(C=[C]c2c(Cl)cc(c(c2Cl)Cl)C(=O)[O-])[C]=C(C(=C1)C(=O)[O-])Cl.ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1c(Cl)c(Cl)c1=c4cc(Cl)c5=C(OCl)N(C(=C6c5c4[C](C(=c31)[C]=C2)[C]=C6)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032956,Zn.IPXYWLJBZJZZTO.QXQJOGSGICRJOV.SLOCPBANFSHQNS.MOFkey-v1.pcu
5032957,ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4c2c1c(Cl)cc4c1c(Cl)cc2c4=C(C(=[C]c3c14)Cl)C(=O)N([C]2OCl)C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl.Clc1cc(C(=O)[O-])c(c(c1C=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)C1=C[C]=C(C=C1Cl)C=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032957,Zn.INCHWFHDQWJPLF.KOXWHEUZCNGWQI.LMWJOOPIUVKKDP.MOFkey-v1.pcu
5032958,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4c2c1cc(Cl)c4c1cc(Cl)c2c4c1c3=[C]C(=C4C(=O)N([C]2OCl)C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4c2c1c(Cl)cc4c1c(Cl)cc2c4=C(C(=[C]c3c14)Cl)C(=O)N([C]2OCl)C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl.Clc1cc(C(=O)[O-])c(c(c1C=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)C1=C[C]=C(C=C1Cl)C=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032958,Zn.INCHWFHDQWJPLF.KOXWHEUZCNGWQI.LMWJOOPIUVKKDP.MOFkey-v1.pcu
5032959,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)C2=c3c1cc(Cl)c1c3c([C]=C2Cl)c2c3c1cc(Cl)c1c3=C(C(=[C]2)Cl)C(=O)N([C]1OCl)C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl.ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4c2c1c(Cl)cc4c1c(Cl)cc2c4=C(C(=[C]c3c14)Cl)C(=O)N([C]2OCl)C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl.Clc1cc(C(=O)[O-])c(c(c1C=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)C1=C[C]=C(C=C1Cl)C=[C]C1=C(Cl)C(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C1=C[C]=C(C=C1Cl)C=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032959,Zn.INCHWFHDQWJPLF.KOXWHEUZCNGWQI.LMWJOOPIUVKKDP.MOFkey-v1.pcu
5032960,ClC(=[C]c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-].ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)c2c3c1[C]=CC1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1Cl)[C]=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032960,Zn.FJQGCFFEZQAZDF.FMHOGVHIDRWZIJ.ZWVQZNUMIYGZTG.MOFkey-v1.pcu
5032961,ClC(=[C]c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-].ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)c2c3c1=[C]C=C1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)c2c3c1[C]=CC1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1Cl)[C]=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032961,Zn.FJQGCFFEZQAZDF.FMHOGVHIDRWZIJ.ZWVQZNUMIYGZTG.MOFkey-v1.pcu
5032962,ClC(=[C]c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-].ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)c2c3c1[C]=CC1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C(C=C1)[C]=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1Cl)[C]=[C]C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032962,Zn.FJQGCFFEZQAZDF.FMHOGVHIDRWZIJ.ZWVQZNUMIYGZTG.MOFkey-v1.pcu
5032964,ClC1=CC(=C[C]=C1[C]=[C]C1=C(Cl)C=C(C=[C]1)C(=O)[O-])C(=O)[O-].ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4C2=C1C(=[C]c4c1=[C]C=C2C4=c1c3=[C]C(=C4C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4C2=C1C(=[C]c4c1[C]=CC2=C4c1c3=[C]C(=C4C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])Cl)OCl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032964,Zn.BPPOVJNQBGWBTL.BXLIXOCYTNNFLP.CLODCDOWSQEPAC.MOFkey-v1.pcu
5032965,ClC1=CC(=C[C]=C1[C]=[C]C1=C(Cl)C=C(C=[C]1)C(=O)[O-])C(=O)[O-].ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])Cl)OCl.ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)C2=C3C1=C(Cl)[C]=c1c3c([C]=C2Cl)c2=[C]C(=C3C4=c2c1=[C]C=C4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032965,Zn.BPPOVJNQBGWBTL.BXLIXOCYTNNFLP.CLODCDOWSQEPAC.MOFkey-v1.pcu
5032966,ClC1=CC(=C[C]=C1[C]=[C]C1=C(Cl)C=C(C=[C]1)C(=O)[O-])C(=O)[O-].ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4C2=C1C(=[C]c4c1=[C]C=C2C4=c1c3=[C]C(=C4C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4C2=C1C(=[C]c4c1[C]=CC2=C4c1c3=[C]C(=C4C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])Cl)OCl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5032966,Zn.BPPOVJNQBGWBTL.BXLIXOCYTNNFLP.CLODCDOWSQEPAC.MOFkey-v1.pcu
5032967,ClOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)ccc4c1c2c3ccc3c2c(cc1Cl)c(=O)n(c3OCl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]C1=CC=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032967,Zn.CPQDANJMXPEAHU.DWPBJJNAZPOUJL.IIIVRTFIPBQDPH.MOFkey-v1.pcu
5032968,ClOC1=C2C=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)ccc4=c1c2c3ccc3c2c(cc1Cl)c(=O)n(c3OCl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl.ClOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)ccc4c1c2c3ccc3c2c(cc1Cl)c(=O)n(c3OCl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]C1=CC=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032968,Zn.CPQDANJMXPEAHU.DWPBJJNAZPOUJL.IIIVRTFIPBQDPH.MOFkey-v1.pcu
5032969,ClOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)ccc4c1c2c3ccc3c2c(cc1Cl)c(=O)n(c3OCl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]C1=CC=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]C1=[C]C(=C(C=C1)C(=O)[O-])Cl.[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=[C]c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032969,Zn.CPQDANJMXPEAHU.DWPBJJNAZPOUJL.IIIVRTFIPBQDPH.MOFkey-v1.pcu
5032970,BrC(=[C]c1cc(Br)c(c(c1)Br)C(=O)[O-])c1ccc(cc1Br)C(=O)[O-].BrOC1=C2C=[C]c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr)c(Br)cc4c1c2c3cc(Br)c3=C(OBr)N(C(=C(c23)C(=[C]1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2)[C](N(C1=O)C1=[C]C=C(C(=C1)Br)C(=O)[O-])OBr.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032970,Zn.BXOBNIIWSKJPGA.VOFRAOUKVGOISU.WEMMALUBAGCMPA.MOFkey-v1.pcu
5032971,BrC(=[C]c1cc(Br)c(c(c1)Br)C(=O)[O-])c1ccc(cc1Br)C(=O)[O-].BrOC1=C2C=[C]c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr)c(Br)cc4c1c2c3cc(Br)c3=C(OBr)N(C(=C(c23)C(=[C]1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2)[C](N(C1=O)C1=[C]C=C(C(=C1)Br)C(=O)[O-])OBr.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032971,Zn.BXOBNIIWSKJPGA.VOFRAOUKVGOISU.WEMMALUBAGCMPA.MOFkey-v1.pcu
5032972,BrC(=[C]c1cc(Br)c(c(c1)Br)C(=O)[O-])c1ccc(cc1Br)C(=O)[O-].BrOC1=C2C=[C]c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr)c(Br)cc4c1c2c3cc(Br)c3=C(OBr)N(C(=C(c23)C(=[C]1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])Br)OBr.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032972,Zn.BXOBNIIWSKJPGA.VOFRAOUKVGOISU.WEMMALUBAGCMPA.MOFkey-v1.pcu
5032973,BrC(=[C]c1cc(Br)c(c(c1)Br)C(=O)[O-])c1ccc(cc1Br)C(=O)[O-].BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr)[C]=Cc4c1c2=C4C(=C(OBr)N(C(=C4C(=[C]1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)[C]=Cc32.BrO[C]1N(C2=[C]C=C([C]=C2)C(=O)[O-])C(=O)C2=C[C]=c3c4c2c1ccc4c1ccc2c4c1c3cc(c4[C](N(C2=O)C1=[C]C=C(C(=C1)Br)C(=O)[O-])OBr)Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5032973,Zn.CHJAKHOEILMFAU.KSQLYZIMLKEYOW.WEMMALUBAGCMPA.MOFkey-v1.pcu
5032974,BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3C1=C[C]=c1c3c(c(c2)Br)c2c3c1ccc1c3c(c(c2)Br)[C](N(C1=O)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br)OBr.Brc1cc(C(=O)[O-])c(cc1[C]=Cc1ccc(c(c1)Br)C(=O)[O-])Br.Brc1cc(ccc1[C]=Cc1ccc(c(c1)Br)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032974,Zn.ICTVHFPXEYMVRK.ULNLBSPOCGWDOD.UYMSTTWTDYILIJ.MOFkey-v1.pcu
5032975,BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3C1=C[C]=c1c3c(c(c2)Br)c2c3c1ccc1c3c(c(c2)Br)[C](N(C1=O)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br)OBr.Brc1cc(C(=O)[O-])c(cc1[C]=Cc1ccc(c(c1)Br)C(=O)[O-])Br.Brc1cc(ccc1[C]=Cc1ccc(c(c1)Br)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032975,Zn.ICTVHFPXEYMVRK.ULNLBSPOCGWDOD.UYMSTTWTDYILIJ.MOFkey-v1.pcu
5032976,BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3C1=C[C]=c1c3c(c(c2)Br)c2c3c1ccc1c3c(c(c2)Br)[C](N(C1=O)C1=CC(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr.Brc1cc(C(=O)[O-])c(cc1[C]=Cc1ccc(c(c1)Br)C(=O)[O-])Br.[O-]C(=O)C1=[C]C=C(C=C1)C=[C]c1ccc(cc1Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032976,Zn.FLWCZPPWAOHCKS.ICTVHFPXEYMVRK.UYMSTTWTDYILIJ.MOFkey-v1.pcu
5032977,BrOC1=C2C=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4=c1c2=C3[C]=Cc3c2c(c(c1)Br)c(=O)n(c3OBr)C1=[C]C=C(C(=C1)Br)C(=O)[O-].BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)C2=c3c1ccc1c3c([C]=C2)c2c3c1c(Br)cc1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=[C]C(=C(C=C1)C(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1)Br)C=CC1=C(Br)C=C(C(=[C]1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032977,Zn.JOQGUMSGYOSESM.MBNFQSKDCYEKOA.UDADEBZNAURZAR.MOFkey-v1.pcu
5032978,BrOC1=C2C=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4=c1c2=C3[C]=Cc3c2c(c(c1)Br)c(=O)n(c3OBr)C1=[C]C=C(C(=C1)Br)C(=O)[O-].BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)C2=C[C]=c3c4c2c1ccc4c1c(Br)cc2c4c1c3cc(c4C(=O)N([C]2OBr)C1=[C]C(=C(C=C1)C(=O)[O-])Br)Br.BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)C2=c3c1ccc1c3c([C]=C2)c2c3c1c(Br)cc1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=[C]C(=C(C=C1)C(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1)Br)C=CC1=C(Br)C=C(C(=[C]1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032978,Zn.JOQGUMSGYOSESM.MBNFQSKDCYEKOA.UDADEBZNAURZAR.MOFkey-v1.pcu
5032979,BrOC1=C2C=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4=c1c2=C3[C]=Cc3c2c(c(c1)Br)c(=O)n(c3OBr)C1=[C]C=C(C(=C1)Br)C(=O)[O-].BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)C2=C[C]=c3c4c2c1ccc4c1c(Br)cc2c4c1c3cc(c4C(=O)N([C]2OBr)C1=CC=C(C(=[C]1)Br)C(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1)Br)C=CC1=C(Br)C=C(C(=[C]1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032979,Zn.JOQGUMSGYOSESM.MBNFQSKDCYEKOA.UDADEBZNAURZAR.MOFkey-v1.pcu
5032980,BrOC1=C2C=C[C]3C4=C2C(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)[C]=CC4=c1c2=C3[C]=Cc3c2c(c(c1)Br)c(=O)n(c3OBr)C1=[C]C=C(C(=C1)Br)C(=O)[O-].BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)C2=C[C]=c3c4c2c1ccc4c1c(Br)cc2c4c1c3cc(c4C(=O)N([C]2OBr)C1=[C][C]=C(C=C1)C(=O)[O-])Br.BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)C2=c3c1ccc1c3c([C]=C2)c2c3c1c(Br)cc1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=[C][C]=C(C=C1)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Br)C=CC1=C(Br)C=C(C(=[C]1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5032980,Zn.AKFLONREDIMINA.JOQGUMSGYOSESM.XPSKDAYKVQVULE.MOFkey-v1.pcu
5032981,[O-]C(=O)C1=C(Br)C(=C([C]=C1)[C]=Cc1ccc(c(c1)Br)C(=O)[O-])Br.[O-]C(=O)C1=C[C]=C(C(=C1)Br)[C]=Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1Br)N1C(=O)C2=C[C]=c3c4C2=C(C1=O)C(=[C]c4c1c2c3cc(Br)c3c2c(c(c1)Br)C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032981,Zn.FTPJMRZPKDWGRC.JWVCVHHKXAJXIP.NBLMMBHPADAEPM.MOFkey-v1.pcu
5032982,[O-]C(=O)C1=C(Br)C(=C([C]=C1)[C]=Cc1ccc(c(c1)Br)C(=O)[O-])Br.[O-]C(=O)C1=C[C]=C(C(=C1)Br)[C]=Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1Br)N1C(=O)C2=C[C]=c3c4C2=C(C1=O)C(=[C]c4c1c2c3cc(Br)c3c2c(c(c1)Br)C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032982,Zn.FTPJMRZPKDWGRC.JWVCVHHKXAJXIP.NBLMMBHPADAEPM.MOFkey-v1.pcu
5032983,[O-]C(=O)C1=C(Br)C(=C([C]=C1)[C]=Cc1ccc(c(c1)Br)C(=O)[O-])Br.[O-]C(=O)C1=C[C]=C(C(=C1)Br)[C]=Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1Br)N1C(=O)C2=C[C]=c3c4=C2C(=C(Br)[C]=c4c2c4c3cc(Br)c3c4c(c(c2)Br)C(=O)N(C3=O)c2ccc(c(c2)Br)C(=O)[O-])C1=O.[O-]C(=O)c1ccc(cc1Br)N1C(=O)C2=C[C]=c3c4C2=C(C1=O)C(=[C]c4c1c2c3cc(Br)c3c2c(c(c1)Br)C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032983,Zn.FTPJMRZPKDWGRC.JWVCVHHKXAJXIP.NBLMMBHPADAEPM.MOFkey-v1.pcu
5032984,BrC(=Cc1cc(Br)c(c(c1)Br)C(=O)[O-])c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C=[C]C1=C(Br)C(=C(C=[C]1)C(=O)[O-])Br.[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(Br)cc3c4c2c(C1=O)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1Br)C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032984,Zn.FFKAPBQQQJDWPT.HQAALFNXEVBFFM.XNKYQMMSGNPNDQ.MOFkey-v1.pcu
5032985,BrC(=Cc1cc(Br)c(c(c1)Br)C(=O)[O-])c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C=[C]C1=C(Br)C(=C(C=[C]1)C(=O)[O-])Br.[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(Br)cc3c4c2c(C1=O)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1Br)C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5032985,Zn.FFKAPBQQQJDWPT.HQAALFNXEVBFFM.XNKYQMMSGNPNDQ.MOFkey-v1.pcu
5032986,BrC(=Cc1cc(Br)c(c(c1)Br)C(=O)[O-])c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[O-]C(=O)C1=CC=C(C=[C]1)N1C(=O)C2=C[C]=c3c4c2c(C1=O)cc(c4c1c2c3cc(Br)c3c2c(c(c1)Br)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br.[O-]C(=O)C1=CC=C(C=[C]1)N1C(=O)C2=c3c(C1=O)cc(c1c3c([C]=C2)c2cc(Br)c3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br)Br.[O-]C(=O)c1ccc(cc1)C=[C]C1=C(Br)C(=C(C=[C]1)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032986,Zn.FFFWYUAEZQJTON.FFKAPBQQQJDWPT.XNKYQMMSGNPNDQ.MOFkey-v1.pcu
5032987,CC(=Cc1ccc(c(c1C)C)C(=O)[O-])c1cc(C)c(cc1C)C(=O)[O-].Cc1cc(ccc1N1[C]C2=c3c(C1=O)c(C)cc1c3c([C]=C2)c2ccc3c4c2c1ccc4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(c(c1)C)C=Cc1cc(C)c(cc1C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5032987,Zn.NKUVQMZCCZZQGV.VUVJGECCUODFIS.YZPYXKBXGDCVKW.MOFkey-v1.pcu
