5054871,* MOFid-v1.NA.NA;5054871,
5055229,N=Nc1c(C(=O)[O-])c(N=N)c2c3c1ccc1c3c(c(c2)N=N)c(c(c1)C(=O)[O-])N=N.[Zn][Zn] MOFid-v1.ERROR,UNKNOWN.cat1;5055229,Zn.UZJABCBVHMVANK.MOFkey-v1.ERROR
5055230,* MOFid-v1.NA.NA;5055230,
5055231,* MOFid-v1.NA.NA;5055231,
5055232,N=Nc1c(N=N)c2C(=O)N3c4ccc(cc4N(O[C]3c3c2c2c1C(=O)N1c4ccc(cc4N(O[C]1c2cc3N=N)[NH])C(=O)[O-])[NH])C(=O)[O-].N=Nc1c(N=N)c2cc(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3)N=N)N=N.N=Nc1nccc2-n3c(=O)c4ccc5=C6ON7NN[N]C8=[N]=C([C]9C(=C78)N6[C](c6c5c4c(c3ON[N]c12)c(N=N)c6)ON[N]9)N=N.[Zn][Zn] MOFid-v1.pcu.cat0;5055232,Zn.DOYDBWBBZSFIGX.UEWIAZPOCGNGLJ.ZRHZKPDYPWRTPE.MOFkey-v1.pcu
5055233,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pcu.cat0;5055233,Zn.SDNNFAHZLIROLG.YINRQVQSOGUXEW.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055234,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pcu.cat1;5055234,Zn.SDNNFAHZLIROLG.YINRQVQSOGUXEW.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055235,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pcu.cat0;5055235,Zn.SDNNFAHZLIROLG.YINRQVQSOGUXEW.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055236,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pcu.cat1;5055236,Zn.SDNNFAHZLIROLG.YINRQVQSOGUXEW.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055237,FC1=N[C]=C2C(=C1)C=[C]C1=C3C(=C[C]=C21)C=C(N=[C]3)F.[O-]C(=O)C1=C(F)C=C(C=[C]1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[O-]C(=O)C1=CC=C2C(=[C]1)c1ccc3=C(F)C(=C([C]=c3c1[C]=C2)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055237,Zn.CHOAWZKKUGSWGW.HWCKXMUJBBWZHJ.WVBQUHMXZHLYLZ.MOFkey-v1.pcu
5055238,FC1=N[C]=C2C(=C1)C=[C]C1=C3C(=C[C]=C21)C=C(N=[C]3)F.[O-]C(=O)C1=C(F)C=C(C=[C]1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[O-]C(=O)C1=[C]C2=C(C=C1)C=[C]c1c2ccc2=C(F)C(=C([C]=c12)C(=O)[O-])F.[O-]C(=O)C1=[C]C2=c3ccc4=C(F)C(=C([C]=c4c3=[C]C=C2C=C1)C(=O)[O-])F.[O-]C(=O)C1=[C]C=C(C=C1F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055238,Zn.CHOAWZKKUGSWGW.HWCKXMUJBBWZHJ.WVBQUHMXZHLYLZ.MOFkey-v1.pcu
5055239,Fc1c(F)nc(c2c1cc(F)c1c2cc(c2c1cncc2)F)F.[O-]C(=O)C1=[C]c2c(C=C1F)c(F)c(c1-c3c(C=[C]c21)cc(c(c3)C(=O)[O-])F)F.[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055239,Zn.GRPFVYQJYRRHOS.QHYUGPHXSDCYQN.USXKULVRKIBWRC.MOFkey-v1.pcu
5055240,Fc1c(F)nc(c2c1cc(F)c1c2cc(c2c1cncc2)F)F.[O-]C(=O)C1=[C]c2c(C=C1F)c(F)c(c1-c3c(C=[C]c21)cc(c(c3)C(=O)[O-])F)F.[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055240,Zn.GRPFVYQJYRRHOS.QHYUGPHXSDCYQN.USXKULVRKIBWRC.MOFkey-v1.pcu
5055241,N1=[C]c2c(C=C1)ccc1-c3c(C=[C]c21)ccnc3.[O-]C(=O)c1c(F)cc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F.[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1cc2F)cc(c(c3)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055241,Zn.IJGOSJMIDQNKEZ.NAAAOBGLPVYLAU.PFZADQMWMCUBPI.MOFkey-v1.pcu
5055242,N1=[C]c2c(C=C1)ccc1-c3c(C=[C]c21)ccnc3.[O-]C(=O)c1c(F)cc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F.[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1cc2F)cc(c(c3)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055242,Zn.IJGOSJMIDQNKEZ.NAAAOBGLPVYLAU.PFZADQMWMCUBPI.MOFkey-v1.pcu
5055243,Fc1cc2c(c3c1c(F)c(F)nc3F)cc(c1c2c(F)ncc1F)F.[O-]C(=O)C1=[C]c2c(C=C1)c(F)c(c1-c3c(C=[C]c21)ccc(c3)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055243,Zn.IMLPPHLMWRHDTI.KYAYEDAPUBUDED.ZHCROOVXWQULKY.MOFkey-v1.pcu
5055244,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl.ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].Clc1ncc2c(c1)cc(c1c2c(Cl)cc2c1cncc2Cl)Cl.[Zn][Zn] MOFid-v1.pcu.cat0;5055244,Zn.HNHJWQPBVJOTSJ.PYZXHVDNHVAXON.SSFYELJSMAZTFS.MOFkey-v1.pcu
5055245,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl.ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].Clc1ncc2c(c1)cc(c1c2c(Cl)cc2c1cncc2Cl)Cl.[Zn][Zn] MOFid-v1.pcu.cat1;5055245,Zn.HNHJWQPBVJOTSJ.PYZXHVDNHVAXON.SSFYELJSMAZTFS.MOFkey-v1.pcu
5055246,ClO[C]1N(C2=CC=C([C]=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].Clc1cc(cc2c1C=[C]C1=c3cc(C(=O)[O-])c(c(c3=C[C]=C21)Cl)Cl)C(=O)[O-].Clc1cc2cc(Cl)c3c(c2c(n1)Cl)cc(c1c3cnc(c1)Cl)Cl.[Zn][Zn] MOFid-v1.pcu.cat0;5055246,Zn.JBUPTQBWQVMVLB.QPQVAJRLEMSCNG.ZGDNAMAPDLPUKD.MOFkey-v1.pcu
5055247,ClO[C]1N(C2=CC=C([C]=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].ClO[C]1N(C2=[C][C]=C(C=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].Clc1cc(cc2c1C=[C]C1=c3cc(C(=O)[O-])c(c(c3=C[C]=C21)Cl)Cl)C(=O)[O-].Clc1cc2cc(Cl)c3c(c2c(n1)Cl)cc(c1c3cnc(c1)Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)C1=C([C]=C2)c2c(C=[C]1)c(Cl)c(c(c2)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat1;5055247,Zn.JBUPTQBWQVMVLB.QPQVAJRLEMSCNG.ZGDNAMAPDLPUKD.MOFkey-v1.pcu
5055248,ClC1=Cc2c([C]=N1)c1[C]=C(Cl)c3c(-c1cc2Cl)cncc3Cl.ClO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c2c(c1)c1cc(Cl)c3=CC(=C([C]=c3c1cc2)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat0;5055248,Zn.DNCSPPPJIXPSAZ.NCTSAHPNFIYJEV.VPWDWHDBGYQUKZ.MOFkey-v1.pcu
5055249,ClC1=Cc2c([C]=N1)c1[C]=C(Cl)C3=[C]C=NC=C3c1cc2Cl.ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c2c(c1)c1cc(Cl)c3=CC(=C([C]=c3c1cc2)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.pcu.cat1;5055249,Zn.NCTSAHPNFIYJEV.VPWDWHDBGYQUKZ.ZGQWQWPAGJOTEC.MOFkey-v1.pcu
5055250,Clc1ncc2c(c1)ccc1c2cc(Cl)c2c1[C]=NC(=C2Cl)Cl.[O-]C(=O)C1=CC=C(C=[C]1)N1C(=O)c2cc(Cl)c3c4c2c(C1=O)c(Cl)c(c4C(=O)N(C3=O)c1ccc(c(c1)Cl)C(=O)[O-])Cl.[O-]C(=O)c1cc2c(cc1Cl)c(Cl)cc1c2ccc2c1cc(c(c2Cl)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055250,Zn.GXPJUKSVLVNPKI.IQTBPPGFRMZHMW.ONBPVHVIPYAPAQ.MOFkey-v1.pcu
5055251,ClC1=[C]c2c([C]=N1)c1ccc3c(c1cc2Cl)cnc(c3)Cl.[O-]C(=O)C1=CC=C(C=[C]1)N1C(=O)c2cc(Cl)c3c4c2c(C1=O)c(Cl)c(c4C(=O)N(C3=O)c1ccc(c(c1)Cl)C(=O)[O-])Cl.[O-]C(=O)C1=[C]C=C(C=C1)N1C(=O)c2cc(Cl)c3c4c2c(C1=O)c(Cl)c(c4C(=O)N(C3=O)c1ccc(c(c1)Cl)C(=O)[O-])Cl.[O-]C(=O)c1cc2c(cc1Cl)c(Cl)cc1c2ccc2c1cc(c(c2Cl)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055251,Zn.GXPJUKSVLVNPKI.IQTBPPGFRMZHMW.UUSGOJPZLBDCPK.MOFkey-v1.pcu
5055252,BrO[C]1C2=C(Br)C=C3C4=C(C=C(C(=C(N1C1=[C]C=C([C]=[C]1)C(=O)[O-])OBr)[C]24)Br)C(=O)N([C]3OBr)C1=CC=C(C=[C]1)C(=O)[O-].BrO[C]1N(C2=CC=C([C]=[C]2)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(cc2Br)C(=O)N(C1=O)C1=C[C]=C(C=C1)C(=O)[O-].Brc1ncc2c(c1)c(Br)cc1=C3C(=C[C]=c21)C=CN=[C]3.[Zn][Zn] MOFid-v1.pcu.cat0;5055252,Zn.PTBADMCOTLVULW.WYMIILHCAHZUTA.YSPNEYSUVCNLKZ.MOFkey-v1.pcu
5055253,BrO[C]1C2=C(Br)C=C3C4=C(C=C(C(=C(N1C1=[C]C=C([C]=[C]1)C(=O)[O-])OBr)[C]24)Br)C(=O)N([C]3OBr)C1=CC=C(C=[C]1)C(=O)[O-].BrO[C]1N(C2=CC=C([C]=[C]2)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(cc2Br)C(=O)N(C1=O)C1=C[C]=C(C=C1)C(=O)[O-].Brc1ncc2c(c1)c(Br)cc1=C3C(=C[C]=c21)C=CN=[C]3.[Zn][Zn] MOFid-v1.pcu.cat1;5055253,Zn.PTBADMCOTLVULW.WYMIILHCAHZUTA.YSPNEYSUVCNLKZ.MOFkey-v1.pcu
5055254,BrC1N=[C]C2=C([CH]1)C=[C]C1=C2C=[C]c2c1cnc(c2)Br.BrC1N=[C]C2=C3C=[C]c4c(C3=[C]C=C2[CH]1)cnc(c4)Br.BrO[C]1C2=[C]C=C3C4=C(C=C(C(=C(N1C1=[C][C]=C(C=[C]1)C(=O)[O-])OBr)[C]24)Br)C(=O)N([C]3OBr)C1=CC=C(C=[C]1)C(=O)[O-].BrO[C]1N(C2=CC=C([C]=[C]2)C(=O)[O-])C(=O)c2c3C1=C[C]=C1c3c(cc2Br)C(=O)N(C1=O)C1=C[C]=C(C=C1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5055254,Zn.ASIUKNFCHBIWKB.JOYKFOXHLYZSQS.VQUURXHPGOTYNC.MOFkey-v1.pcu
5055255,BrC1=N[C]=c2c(=C1)c(Br)cc1c2ccc2c1cnc(c2)Br.[O-]C(=O)C1=Cc2c(C=[C]1)c(Br)cc1c2c(Br)c(Br)c2=C[C]=C(C=c12)C(=O)[O-].[O-]C(=O)C1=[C]C=C2C(=C1)C1=[C]C=c3c(=C1[C]=C2)cc(cc3Br)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055255,Zn.AOXVMVFTFLIQDJ.GLPGCDILXGNNQY.ZSJBXEPYUQMLFA.MOFkey-v1.pcu
5055256,BrC1=N[C]=c2c(=C1)c(Br)cc1c2cc(Br)c2c1cnc(c2Br)Br.BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=[C]C(=C(C=C1)C(=O)[O-])Br.[O-]C(=O)C1=[C]c2c(C(=C1)Br)ccc1c2ccc2c1cc(cc2)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055256,Zn.JEEQHVQZFBFNMH.NUOWQPOWGYOBLF.PBQXWPKNGCFVIL.MOFkey-v1.pcu
5055257,BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(cc2Br)[C](N(C1=O)C1=[C]C(=C(C=C1)C(=O)[O-])Br)OBr.Brc1ncc2c(c1)ccc1c2cc(Br)c2c1c(Br)nc(c2Br)Br.[O-]C(=O)c1ccc2c(-c3ccc4c(c3[C]=C2Br)cc(cc4)C(=O)[O-])c1.[Zn][Zn] MOFid-v1.pcu.cat0;5055257,Zn.AUJZZHSPTKUVKD.DUOWBBAVGONOKT.UKWYJHRYWAHIPW.MOFkey-v1.pcu
5055258,CC1=CC2=C3[C]4C1=[C]N([C]C4=C(C(=C3C(=O)N(C2=O)c1ccc(c(c1)C)C(=O)[O-])C)C)c1c(C)cc(c(c1C)C)C(=O)[O-].Cc1ncc2c(c1)ccc1c2c(C)c(C)c2c1c(C)nc(c2)C.[O-]C(=O)c1cc(C)c2c(c1)c1cc(C)c3c(c1cc2C)[C]=C(C(=C3C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055258,Zn.JQUQQTJFVFXJGL.VJBFUIWJGDATSJ.XICFLCHUWLPEEH.MOFkey-v1.pcu
5055259,Cc1ncc2c(c1)ccc1c2cc(C)c2=CC=N[C]=c12.[O-]C(=O)C1=[C]c2c(C(=C1C)C)ccc1c2ccc2c1cc(c(c2C)C)C(=O)[O-].[O-]C(=O)c1ccc(cc1C)N1C(=O)c2cc(C)c3c4c2c(C1=O)cc(c4C(=O)N([C]3)c1cc(C)c(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat0;5055259,Zn.ONUNOXDGWDRWCX.QKGOUFISWACKJX.ZWNUHJWYMLDTJK.MOFkey-v1.pcu
5055260,Cc1nccc(c1)N1C(=O)c2ccc3c4c2c(C1=O)c(C)cc4C(=O)N([C]3)c1cc(C)nc(c1C)C.[O-]C(=O)c1cc(C)c(cc1C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)ccc4C(=O)N([C]3)c1ccc(c(c1C)C)C(=O)[O-].[O-]C(=O)c1ccc(cc1C)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4[C]N(C3=O)c1cc(C)c(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat0;5055260,Zn.AEJKAWFBAUUFOS.FIMGHZAOZYBMFB.RBAMGQXOTHNEGI.MOFkey-v1.pcu
5055261,Cc1nccc(c1)N1C(=O)c2ccc3c4c2c(C1=O)c(C)cc4C(=O)N([C]3)c1cc(C)nc(c1C)C.[O-]C(=O)c1cc(C)c(cc1C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)ccc4C(=O)N([C]3)c1ccc(c(c1C)C)C(=O)[O-].[O-]C(=O)c1ccc(cc1C)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4[C]N(C3=O)c1cc(C)c(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5055261,Zn.AEJKAWFBAUUFOS.FIMGHZAOZYBMFB.RBAMGQXOTHNEGI.MOFkey-v1.pcu
5055262,Cc1nccc(c1)N1C(=O)c2ccc3c4c2c(C1=O)c(C)cc4C(=O)N([C]3)c1cc(C)nc(c1C)C.[O-]C(=O)c1cc(C)c(cc1C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)ccc4C(=O)N([C]3)c1ccc(c(c1C)C)C(=O)[O-].[O-]C(=O)c1ccc(cc1C)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4[C]N(C3=O)c1cc(C)c(c(c1C)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat2;5055262,Zn.AEJKAWFBAUUFOS.FIMGHZAOZYBMFB.RBAMGQXOTHNEGI.MOFkey-v1.pcu
5055263,CCC1=C2C(=O)N(c3ccc(c(c3)CC)C(=O)[O-])C(=O)C3=C2[C]2C(=C1)[C]N([C]=C2C(=C3CC)CC)c1c(CC)cc(c(c1CC)CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(cc1N1[C]c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(c(c1)CC)[C][O])CC)CC.[O].CCc1cc2ccc3c(c2c(n1)CC)cc(c1c3c(CC)nc(c1)CC)CC.[Zn][Zn] MOFid-v1.pcu,sql.cat0;5055263,Zn.BPVZAICINQMXGW.MEORWYDAUUHSCP.ZZFQQDCSNYRTKC.MOFkey-v1.pcu
5055264,CCC1=C2C(=O)N(c3ccc(c(c3)CC)C(=O)[O-])C(=O)C3=C2[C]2C(=C1)[C]N([C]=C2C(=C3CC)CC)c1c(CC)cc(c(c1CC)CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(cc1N1[C]c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(c(c1)CC)[C][O])CC)CC.[O].CCc1cc2ccc3c(c2c(n1)CC)cc(c1c3c(CC)nc(c1)CC)CC.[Zn][Zn] MOFid-v1.pcu,sql.cat1;5055264,Zn.BPVZAICINQMXGW.MEORWYDAUUHSCP.ZZFQQDCSNYRTKC.MOFkey-v1.pcu
5055265,CCc1cc(C(=O)[O-])c(cc1N1[C]c2cc(CC)c3=[C]N([C]C4=c3c2[C](C1=O)C(=C4CC)CC)c1ccc(c(c1)CC)C(=O)[O-])CC.CCc1cc2ccc3c(c2cc1C(=O)[O-])c(CC)c(c1c3cc(cc1)C(=O)[O-])CC.CCc1cncc2c1c(CC)cc1c2cc(c2c1cncc2)CC.[Zn][Zn] MOFid-v1.pcu.cat0;5055265,Zn.LZOMKXGHUYGSEM.MLVGJRVNXSVVAV.YZSHPEPHOUKTHQ.MOFkey-v1.pcu
5055266,CCCC1=Cc2c([C]=N1)c1ccc3c(c1cc2C[CH2])cncc3CCC.CCCc1c(ccc(c1CCC)N1[C]c2cc(CCC)c3c4c2c(C1=O)ccc4[C]N(C3=O)c1ccc(c(c1CCC)CCC)C(=O)[O-])C(=O)[O-].CCCc1cc(C(=O)[O-])c(cc1N1[C]c2ccc3c4c2c(C1=O)c(CCC)cc4C(=O)N(C3=O)c1ccc(c(c1)CCC)C(=O)[O-])CCC.[Zn][Zn] MOFid-v1.pcu.cat0;5055266,Zn.JVGPDMTVYMMRIS.MOOSDVWLDJFSQQ.YLKBFOLESOJIEY.MOFkey-v1.pcu
5055267,OO[C]1N(C2=[C]C=C(C(=C2)O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)O)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].O[C]1C(=N[C]c2c1c(O)c(O)c1c2c(O)cc2c1cncc2)O.[O-]C(=O)c1cc2c3c(O)c(O)c4c(c3cc(c2cc1O)O)c(O)c(cc4)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055267,Zn.NVGWGVNATRDZSP.UYQBJRNZDGERBJ.ZJZKIVLDWXAVCX.MOFkey-v1.pcu
5055268,OO[C]1N(C2=[C]C(=C(C(=C2O)O)C(=O)[O-])O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)C1=C[C]=C(C=C1)C(=O)[O-].O[C]1C(=N[CH]c2c1c(O)c(O)c1c2c(O)c(c2c1[C]=NC=C2)O)O.[O-]C(=O)c1cc2c(cc1O)c(O)cc1c2cc(O)c2c1c(O)c(c(c2)O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055268,Zn.NYAWFVKNZSOQBW.VTRYNUFMFXXVNG.WLWHGHUIGACXHA.MOFkey-v1.pcu
5055269,N#Cc1c(C#N)c2ccncc2c2c1c1cncc(c1cc2)C#N.N#Cc1cc2C(=O)N3C4=CC=C([CH]C4=C(O[C]3c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2cc3C#N)[N])C(=O)[O-].N#Cc1cc2cc(C#N)c3c(c2cc1C(=O)[O-])c(C#N)cc1c3cc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055269,Zn.CAVPSVNYKSHECF.HDQKADCKRDPTJP.HIGFCVVTLSVWJB.MOFkey-v1.pcu
5055270,N#Cc1cc2C(=O)N3C4=CC=C([CH]C4=C(O[C]3c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2cc3C#N)[N])C(=O)[O-].N#Cc1cc2cc([C][N][N][C]c3cncc4c3ccc3c4c(C#N)c(c4c3cncc4)C#N)c(cc2c2c1c1cc(ccc1cc2C#N)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.fse,UNKNOWN.cat0;5055270,Zn.HIGFCVVTLSVWJB.ZTGZZQABNLOHGN.MOFkey-v1.fse
5055271,N#CC1=C(C(=O)[O-])[C](C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3cc(C#N)c3c2c(c(c1C#N)C#N)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C#N.N#Cc1c(C#N)ncc2c1c(C#N)c(C#N)c1c2c(C#N)c(c2c1cncc2)C#N.N#Cc1cc2c(C#N)cc3c(c2cc1C(=O)[O-])c(C#N)c(c1c3cc(cc1)C(=O)[O-])C#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055271,Zn.ACDBPSLZEKBFDH.PMBZYCSPXTWUAF.WLHVVWXQUWUYTP.MOFkey-v1.pcu
5055272,N#CC1=C(C(=O)[O-])[C](C2=C([N])O[C]3N(C2=C1)C(=O)c1c2c3cc(C#N)c3c2c(c(c1C#N)C#N)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C#N.N#Cc1ncc2c(c1[C][N][N][C]c1cc3c(C#N)cc4c(c3cc1C(=O)[O-])c(C#N)c(c1c4cc(cc1)C(=O)[O-])C#N)c(C#N)c(c1c2c(C#N)c(C#N)c2c1cncc2)C#N.[Zn][Zn] MOFid-v1.fse,UNKNOWN.cat0;5055272,Zn.HRASYNFKDBNIQC.WLHVVWXQUWUYTP.MOFkey-v1.fse
5055273,N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(c(c1)C#N)C(=O)[O-])C#N.N#Cc1cc2c(C#N)c(C#N)c3c(c2c(c1C(=O)[O-])C#N)cc(c1c3cc(cc1)C(=O)[O-])C#N.N#Cc1ncc2c(c1)ccc1c2ccc2c1cnc(c2C#N)C#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055273,Zn.LOPFXPVZKSPHMR.RZNNDPWINFNJPO.ZKJUHGZHVDLYME.MOFkey-v1.pcu
