filename	mofkey
OGEBAF_clean.cif	Cu.UQBGZRWHYCQCGQ.MOFkey-v1.kgm
OGECOU_clean.cif	Ni.AMAYPWXOUKIKOY.MOFkey-v1.UNKNOWN
OGESOJ_clean.cif	Bi.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
OGIBUD_clean.cif	Zn.CYIDZMCFTVVTJO.MOFkey-v1.nou
OGIJIY_clean.cif	Sm.PXGZQGDTEZPERC.MOFkey-v1.sql
OGIKAR_clean.cif	Cu.OSJBEEZVQCXAGO.MOFkey-v1.tbo
OGIYAF_clean.cif	Co.BDAGIHXWWSANSR.MOFkey-v1.pcu
OGIYOT_charged.cif	Nd.FTTRDDGNRGBJEE.MOFkey-v1.pts
OGIYUZ_clean.cif	Eu.FTTRDDGNRGBJEE.MOFkey-v1.pts
OGOJAX_clean.cif	Cu.HICATCIMEDOSLI.MOFkey-v1.pto
OGOJOJ_charged.cif	Cu.JEVCWSUVFOYBFI.MOFkey-v1.nos
OGOWAJ_clean.cif	Zn.MEXVHYTXKJZDCA.MWVTWFVJZLCBMC.MOFkey-v1.pcu
OGUJIL_clean.cif	Cu.HYKRXUIBPGRUFN.MOFkey-v1.pcu
OGULUY_clean.cif	Cu.HPSLFUDXWSWXGC.MOFkey-v1.ERROR
OGUPIQ_clean.cif	Co.KBZFDRWPMZESDI.MOFkey-v1.ERROR
OGURAK_charged.cif	Cu.IKDQVQZRDUAERO.MOFkey-v1.bcu
OGUZIA_clean.cif	
OHAGAH_clean.cif	Cu.ANYWVTSQEOSVIU.MOFkey-v1.apo
OHAGIP_clean.cif	Cu.GZJYHAYPVZNUJX.MOFkey-v1.kgm
OHAGOV01_clean.cif	Cu.QHRPTUNIOLMYNP.MOFkey-v1.rtl
OHAGOV_clean.cif	Cu.QHRPTUNIOLMYNP.MOFkey-v1.rtl
OHAKEO_clean.cif	Cd.LFIDZIWWYNTQOQ.MOFkey-v1.dia
OHAKIS_clean.cif	Cd.LFIDZIWWYNTQOQ.MOFkey-v1.dia
OHAQAR_clean.cif	Zn.GSYHVULGOBMAOR.IYPHIQBKUCWYEW.QNQVBMTYYAVERR.WCDFSYHMUNSRFL.WTWMBPJXKIUAHD.XFBSCPVARMPTKS.MOFkey-v1.pcu
OHAQEU_clean.cif	FeNb.JEVCWSUVFOYBFI.MOFkey-v1.UNKNOWN
OHATAT_clean.cif	
OHATEY_clean.cif	CuHg.ODCHLZNPEIPSCE.XKLOYCALBFDZLY.MOFkey-v1.ERROR
OHAZAZ_clean.cif	Gd.HENCHDCLZDQGIQ.MOFkey-v1.UNKNOWN
OHEGAJ_clean.cif	Zn.MUBZPKHOEPUJKR.NKIHXXFBAZXWKK.RZHNXNNOCNRZDB.MOFkey-v1.ERROR
OHEMIX_clean.cif	Ag.FCAQGEVBHDIQST.MOFkey-v1.ERROR
OHEQUP02_clean.cif	Co.RXOHFPCZGPKIRD.MOFkey-v1.sql
OHEQUP03_clean.cif	Co.RXOHFPCZGPKIRD.MOFkey-v1.sql
OHEQUP_clean.cif	Co.RXOHFPCZGPKIRD.MOFkey-v1.sql
OHIHET_clean.cif	Zn.MMBCIDUZZQPSAP.MOFkey-v1.dia
OHIHOD_clean.cif	Tb.QQVIHTHCMHWDBS.MOFkey-v1.ERROR
OHIHUJ_clean.cif	La.QQVIHTHCMHWDBS.MOFkey-v1.ERROR
OHOFEW_clean.cif	Co.FKRWEUURBIKKBQ.MOFkey-v1.kgm
OHOFIA_clean.cif	Co.FKRWEUURBIKKBQ.MOFkey-v1.kgm
OHOMIH_clean.cif	Cu.QMKYBPDZANOJGF.MOFkey-v1.hcb
OHUKIM_clean.cif	Be.SATWKVZGMWCXOJ.MOFkey-v1.fon
OHUMEL_clean.cif	ZnMo.SATWKVZGMWCXOJ.MOFkey-v1.ctn
OHUMIP_clean.cif	ZnMo.LQEZHWGJSWHXPJ.MOFkey-v1.UNKNOWN
OJAKOA_clean.cif	
OJAKUG_clean.cif	
OJAZOP_clean.cif	Nd.FHNLAFKSEDKNLA.MOFkey-v1.ERROR
OJEPAW_clean.cif	Zn.QMKYBPDZANOJGF.UWNKDZDWUNMRII.MOFkey-v1.UNKNOWN
OJEVIK_clean.cif	Zn.QMKYBPDZANOJGF.UWNKDZDWUNMRII.MOFkey-v1.UNKNOWN
OJICEQ_charged.cif	Zn.DRQBAJRMFBIZMF.RCCSCIFZENHKGA.MOFkey-v1.ERROR
OJICUG_clean.cif	Sc.KKEYFWRCBNTPAC.MOFkey-v1.acs
OJIDAN_clean.cif	Sc.SATWKVZGMWCXOJ.MOFkey-v1.UNKNOWN
OJIFAP_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
OJIWAG_clean.cif	Zn.IBRPEOCBRYYINT.KKEYFWRCBNTPAC.MOFkey-v1.pcu
OJIWEK_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.sql
OJIWIO_clean.cif	Zn.IBRPEOCBRYYINT.KKEYFWRCBNTPAC.MOFkey-v1.hxl
OJOBAS_clean.cif	Co.TWBYWOBDOCUKOW.MOFkey-v1.ERROR
OJONOQ_clean.cif	Er.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
OJORUC_clean.cif	Zn.ZJQZWNLKRBUEKX.MOFkey-v1.pcu
OJOSEN_clean.cif	Co.FMNGHPUMIJWHQL.GUWUDMWHTNPHKS.HUABDVMERIBLLA.HUAPQPLKYAXLJW.MOFkey-v1.acs
OJOSIR_clean.cif	
OJOZOE_clean.cif	
OJUNIS_clean.cif	
OJUPEQ_clean.cif	Zn.GKELRCQNIBUTHE.MOFkey-v1.UNKNOWN
OKABAE_clean.cif	Cu.URHKHZGTXSZCAW.MOFkey-v1.agw
OKABEI_clean.cif	Cu.DLICXHVCCACTOI.MOFkey-v1.agw
OKANOF_clean.cif	Co.LVTAQCOHWAZNAV.MOFkey-v1.qtz
OKAYAC_clean.cif	Ca.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
OKAYEG_clean.cif	Ca.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
OKAYIK_clean.cif	Ca.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
OKAYOQ_clean.cif	Ca.SRTQKANXPMBQCX.MOFkey-v1.UNKNOWN
OKAYUW_clean.cif	Ca.SRTQKANXPMBQCX.MOFkey-v1.UNKNOWN
OKAZAD_clean.cif	Ca.SRTQKANXPMBQCX.MOFkey-v1.UNKNOWN
OKELIB_clean.cif	Ni.AMSDUJSGRUNTLC.MOFkey-v1.UNKNOWN
OKELOH_clean.cif	Zn.AMSDUJSGRUNTLC.MOFkey-v1.pts
OKERAY_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
OKIJUO_charged.cif	Ag.UIPCEBQPPGLTFZ.MOFkey-v1.ths
OKIKAV_charged.cif	Ag.UIPCEBQPPGLTFZ.MOFkey-v1.ths
OKIKEZ_charged.cif	Ag.UIPCEBQPPGLTFZ.MOFkey-v1.ths
OKIKOJ_clean.cif	Ag.UIPCEBQPPGLTFZ.MOFkey-v1.UNKNOWN
OKILEA_clean.cif	Mn.VJQYWEZUUMTSGR.MOFkey-v1.UNKNOWN
OKILIE_clean.cif	Mn.GTYWKHXMYZVFSU.MOFkey-v1.UNKNOWN
OKILUR_clean.cif	Cd.BDAGIHXWWSANSR.VJQIASQZDXDLBC.MOFkey-v1.UNKNOWN
OKIMAY_clean.cif	Zn.VJQIASQZDXDLBC.MOFkey-v1.cdl
OKINIG_clean.cif	Li.BKDVBBSUAGJUBA.MOFkey-v1.UNKNOWN
OKIPOO_clean.cif	Co.KKEYFWRCBNTPAC.VWEMXHIETGGHKH.MOFkey-v1.UNKNOWN
OKIPUU_clean.cif	Cd.KKEYFWRCBNTPAC.VWEMXHIETGGHKH.MOFkey-v1.UNKNOWN
OKIQAB_clean.cif	Zn.KKEYFWRCBNTPAC.VWEMXHIETGGHKH.MOFkey-v1.UNKNOWN
OKIQEG_clean.cif	Cd.BDAGIHXWWSANSR.VJQIASQZDXDLBC.MOFkey-v1.UNKNOWN
OKITAE_clean.cif	Cd.DRQBAJRMFBIZMF.ZZPYLNDKYQMWQC.MOFkey-v1.UNKNOWN
OKITIM01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKITIM02_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKITIM_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIVAG01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIVAG_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIVIO01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIVIO02_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIVIO_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIVUA_clean.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIWEL01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIWEL02_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIWEL_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIWUB01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIWUB02_clean.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIWUB_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIXIQ01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIXIQ02_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIXIQ_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIYAJ01_clean.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIYAJ_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIYIR01_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIYIR02_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIYIR03_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIYIR_charged.cif	Cd.ZNTWSBQZEGAELP.MOFkey-v1.UNKNOWN
OKIZIT_clean.cif	Co.CBMYFVSIIYILRH.MOFkey-v1.hcb
OKIZOZ_clean.cif	Co.FKRWEUURBIKKBQ.WVDRSXGPQWNUBN.MOFkey-v1.crs
OKOQOW_clean.cif	U.IRILKXGMAAKSAG.WLJVNTCWHIRURA.MOFkey-v1.UNKNOWN
OKOROW_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
OKOSUE_clean.cif	Cd.DBHDQVOOCQRYMU.MOFkey-v1.UNKNOWN
OKUJUB_clean.cif	
OKUKAI_clean.cif	Zn.AZWZYIVFUCBMMC.MOFkey-v1.pcu
OKUKEM_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
OKUKOW_clean.cif	Zn.NYBFDGRCVMZLDI.MOFkey-v1.ant
OKUSOE_clean.cif	Cu.VENUPVZYXSHACQ.MOFkey-v1.nbo
OKUSUK_clean.cif	Cu.VENUPVZYXSHACQ.MOFkey-v1.nbo
OKUTAR_clean.cif	Cu.VENUPVZYXSHACQ.MOFkey-v1.nbo
OKUTEV_clean.cif	Cu.VENUPVZYXSHACQ.MOFkey-v1.nbo
OLANAS_clean.cif	NaCoZn.AXJIZDKPDRKLDK.MOFkey-v1.UNKNOWN
OLANEW_clean.cif	
OLANIA_clean.cif	
OLAQOI_clean.cif	KCoCu.ZHJXWONHPYUXTI.ZIDDUGGKYZNUDH.MOFkey-v1.ERROR
OLAVOO_clean.cif	Zn.CQUUITDRZUTZOY.MGFJDEHFNMWYBD.MOFkey-v1.fsc
OLAWUU_clean.cif	PdAgLa.ZHJXWONHPYUXTI.MOFkey-v1.ERROR
OLEKOG_clean.cif	Zn.PNXPXUDJXYVOFM.MOFkey-v1.sql
OLEKUL_clean.cif	NaCu.PRCLVHYMQQEINC.MOFkey-v1.UNKNOWN
OLEKUM_manual.cif	Zn.IMNIMPAHZVJRPE.LMOSYFZLPBHEOW.MOFkey-v1.pcu
OLELAS_clean.cif	NaCu.NRXFLRJMHNYICF.MOFkey-v1.UNKNOWN
OLICET_clean.cif	Fe.OBGWAPCFHDYOJW.MOFkey-v1.the
OLICIX_clean.cif	Fe.OBGWAPCFHDYOJW.MOFkey-v1.the
OLODEA_clean.cif	Zn.IWCDULQNJQWMOC.NNYYTBHVZWWLQO.ZZPYLNDKYQMWQC.MOFkey-v1.sod
OLOGAY_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
OLOGEC_clean.cif	Zn.WSHYVOGHMMIMSZ.MOFkey-v1.pcu
OLOKEF_clean.cif	Ni.CYIDZMCFTVVTJO.MOFkey-v1.UNKNOWN
OLONAG_clean.cif	SrAg.YHVVAFUOLNJWGC.MOFkey-v1.pcu
OLOPEM_clean.cif	Zn.QGDUKGFWPHUSJX.WVDRSXGPQWNUBN.MOFkey-v1.UNKNOWN
OLOPOW_clean.cif	Cd.MBIFHZVZZZIBQO.QGDUKGFWPHUSJX.MOFkey-v1.UNKNOWN
OLOYOF_clean.cif	Cu.GZJYHAYPVZNUJX.SKEYQJPSFSODHZ.MOFkey-v1.kgm
OLUCAZ_clean.cif	Cu.LGCPYQSYWVJQCJ.QQVIHTHCMHWDBS.MOFkey-v1.tcb
OLUGUZ_clean.cif	Cu.QHRPTUNIOLMYNP.MOFkey-v1.apo
OLUHAG_clean.cif	Cu.QHRPTUNIOLMYNP.MOFkey-v1.rtl
OLUROC_clean.cif	In.ZUCRGHABDDWQPY.MOFkey-v1.nbo
OLURUI01_charged.cif	In.ZUCRGHABDDWQPY.MOFkey-v1.nbo
OLURUI_charged.cif	In.ZUCRGHABDDWQPY.MOFkey-v1.nbo
OMABEL_clean.cif	CuW.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
OMAWOP_clean.cif	Ag.VMSSALQBWJUODL.MOFkey-v1.pts
OMAXEG_clean.cif	Ag.VMSSALQBWJUODL.MOFkey-v1.utp
OMEWUZ_clean.cif	Ba.LABJFIBQJFPXHZ.MOFkey-v1.UNKNOWN
OMICOD_clean.cif	Zn.OSWWXNWCSXPFJO.MOFkey-v1.cag
OMIMEE_clean.cif	Cu.YKIVHHSXLQRUFS.MOFkey-v1.ntt
OMIPAD_clean.cif	Zn.DAAJQAOBJZZWLH.KFHMRRYUOBRPAA.MOFkey-v1.bbf
OMIPEH_clean.cif	Cu.YKIVHHSXLQRUFS.MOFkey-v1.ntt
OMITUB_clean.cif	Cu.YKIVHHSXLQRUFS.MOFkey-v1.ntt
OMORUE_charged.cif	Cu.LOKAZFMVNSWMKF.MOFkey-v1.dia
OMOVET_clean.cif	Zn.CYTYYSXXRQCAGV.YCGAZNXXGKTASZ.MOFkey-v1.dia
OMOVIX_clean.cif	Zn.CYTYYSXXRQCAGV.YCGAZNXXGKTASZ.MOFkey-v1.lon
OMOVUJ_clean.cif	Zn.CYTYYSXXRQCAGV.RHFSRTQXETUEBB.YCGAZNXXGKTASZ.MOFkey-v1.lon
OMOWAQ_clean.cif	Zn.SAFNMFZEFNTGHJ.MOFkey-v1.ERROR
OMUKUE_clean.cif	Zn.CYTYYSXXRQCAGV.VEBUOOBGPZWCFE.YCGAZNXXGKTASZ.MOFkey-v1.hcb
OMUMEQ_clean.cif	Eu.DNMGWRFCEWSSGW.OBXYTXDZYVVQSQ.SATWKVZGMWCXOJ.SSODQXRGMVULMF.MOFkey-v1.UNKNOWN
OMUMIU_clean.cif	Dy.QZRRYIUPHQRTJO.SATWKVZGMWCXOJ.SSODQXRGMVULMF.MOFkey-v1.UNKNOWN
OMUSAS_clean.cif	Zn.USISTACJKPHCBK.MOFkey-v1.srs
ONAWAC_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ONAWEG01_clean.cif	Cu.QRCAYFMZDKAPGL.MOFkey-v1.dia
ONAWEG02_clean.cif	Cu.QRCAYFMZDKAPGL.MOFkey-v1.dia
ONAWEG_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ONEJUN_clean.cif	CuW.KYQCOXFCLRTKLS.LSHYAWDVBASRBW.MOFkey-v1.ERROR
ONESUX_clean.cif	KNi.ZNUPFPDYTYEGAA.MOFkey-v1.TIMEOUT
ONEYIQ_clean.cif	Zn.ORQTYNVSGADKIK.MOFkey-v1.tbo
ONEYOW_clean.cif	Zn.XQCNNBCPVPXNSJ.MOFkey-v1.ERROR
ONIXOZ_clean.cif	Cu.PWBJLRXVXCABNX.MOFkey-v1.stp
ONODOM_clean.cif	Ni.GFBNUJQDURLEPD.NBTJWEKJKMXOEX.RQNNVZUFNFTMHC.MOFkey-v1.ERROR
ONUJUE_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ONUKAL_clean.cif	Fe.VUQBDNXYMFPPFM.MOFkey-v1.acs
ONULOA_clean.cif	Co.SRTQKANXPMBQCX.WSTOEGIEWBZMLU.MOFkey-v1.fsc
ONUQOE_clean.cif	Cd.LBEMXJWGHIEXRA.MOFkey-v1.ERROR
OPADOA_clean.cif	Cd.ZRGOEOOWTCPSLT.MOFkey-v1.UNKNOWN
OPAGIX_clean.cif	Mg.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN
OPAHIY_clean.cif	Cd.BCIWWKWCWKQBNF.SSODQXRGMVULMF.UHEJOFFCVVBKHJ.MOFkey-v1.UNKNOWN
OPAPEB_clean.cif	Sm.RSICFKRUDQCGFU.MOFkey-v1.hxl
OPAPIF_clean.cif	Eu.RSICFKRUDQCGFU.MOFkey-v1.hxl
OPAPOL_clean.cif	Tb.RSICFKRUDQCGFU.MOFkey-v1.hxl
OPAPUR_clean.cif	Dy.RSICFKRUDQCGFU.MOFkey-v1.hxl
OPAWOT_clean.cif	Zn.MWVTWFVJZLCBMC.RLLNZCMFQLOJOG.MOFkey-v1.UNKNOWN
OPEGUM_clean.cif	In.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
OPENIH_clean.cif	Cu.CYIDZMCFTVVTJO.WDOFIWQTTKIBQE.MOFkey-v1.sql
OPENON_clean.cif	Cu.CYIDZMCFTVVTJO.MDHUPWDTGXNXRA.MOFkey-v1.ERROR
OPENUT_clean.cif	Eu.QQVIHTHCMHWDBS.MOFkey-v1.ttp
OPIFIE_clean.cif	Zn.MWVTWFVJZLCBMC.QGJNKGPCTYCXLD.MOFkey-v1.ERROR
OPIFUQ_clean.cif	Sr.NZKKLAALKJGLDC.MOFkey-v1.the
OPINIL_clean.cif	MoDy.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
OPIPOT_clean.cif	Co.CKLJMWTZIZZHCS.MGFJDEHFNMWYBD.MOFkey-v1.UNKNOWN
OPIPUZ_clean.cif	Co.CKLJMWTZIZZHCS.DQRKTVIJNCVZAX.MOFkey-v1.UNKNOWN
OPIWEQ_clean.cif	Co.CKLJMWTZIZZHCS.MWVTWFVJZLCBMC.MOFkey-v1.UNKNOWN
OPIXUI_clean.cif	Cu.PCUXYOMRGDNLHW.MOFkey-v1.UNKNOWN
OPIYAP_clean.cif	Cu.PCUXYOMRGDNLHW.MOFkey-v1.ant
OPOBIF_clean.cif	Zn.PEUPUKDBCPLDIH.ZHQLTKAVLJKSKR.MOFkey-v1.ERROR
OPOBOL_clean.cif	
OPOCEC_clean.cif	Mn.BJLUCDZIWWSFIB.KBPRYTGQWSGYTC.MOFkey-v1.UNKNOWN
OPOCUS_clean.cif	Ag.JCJUKCIXTRWAQY.VKYKSIONXSXAKP.MOFkey-v1.UNKNOWN
OPOYUO_clean.cif	Zn.MEXVHYTXKJZDCA.XLLIUDMGQNPRJS.MOFkey-v1.pcu
OPOZEZ_clean.cif	Cd.MEXVHYTXKJZDCA.XLLIUDMGQNPRJS.MOFkey-v1.pcu
OPUCUY_clean.cif	AgEu.TWBYWOBDOCUKOW.MOFkey-v1.ERROR
OPUDAF_clean.cif	AgSm.TWBYWOBDOCUKOW.MOFkey-v1.ERROR
OPUDIN_clean.cif	
OPUDOT_clean.cif	
OPURIB01_clean.cif	Ce.RAESDWWKTFZWJA.MOFkey-v1.UNKNOWN
OPURIB_clean.cif	Ce.RAESDWWKTFZWJA.MOFkey-v1.UNKNOWN
OQANIE_clean.cif	Cu.GHNDBVDFGPNIAH.MOFkey-v1.UNKNOWN
OQEPEG_clean.cif	
OQEPUW_clean.cif	Cd.APXJLYIVOFARRM.MOFkey-v1.UNKNOWN
OQEROS_clean.cif	Cd.PRCLVHYMQQEINC.MOFkey-v1.sql
OQERUY_clean.cif	Cd.PRCLVHYMQQEINC.MOFkey-v1.pts
OQESAF_clean.cif	Cd.PRCLVHYMQQEINC.MOFkey-v1.pts
OQESEJ_clean.cif	Cd.PRCLVHYMQQEINC.MOFkey-v1.sql
OQETEK_clean.cif	Yb.LQEZHWGJSWHXPJ.MOFkey-v1.rnc
OQEZUH_clean.cif	Zn.TUBUQPJTMBSJNS.MOFkey-v1.dia
OQIQEM_clean.cif	Tm.YCGAZNXXGKTASZ.MOFkey-v1.ERROR
OQIQIQ_clean.cif	Er.YCGAZNXXGKTASZ.MOFkey-v1.ERROR
OQIQOW_clean.cif	Y.YCGAZNXXGKTASZ.MOFkey-v1.ERROR
OQIQUB01_charged.cif	Cu.HGMPVWAFCBVJFI.MOFkey-v1.fjh
OQIQUB_charged.cif	Cu.FWFCZINCIGCFKX.MOFkey-v1.fjh
OQIRAI_charged.cif	Cu.FWFCZINCIGCFKX.MOFkey-v1.fjh
OQIZUL_clean.cif	Cu.QMKYBPDZANOJGF.MOFkey-v1.tbo
OQOBUT_clean.cif	Al.OQJSVKLISJAQLZ.MOFkey-v1.UNKNOWN
OQOCAA_clean.cif	Al.OQJSVKLISJAQLZ.MOFkey-v1.UNKNOWN
OQOJUB_clean.cif	Li.OAKSTNPCHNFJFI.MOFkey-v1.sra
OQOXAV_clean.cif	Zn.IJLBGFSXLDTFFL.UNVOWMKYLAFIEB.MOFkey-v1.ERROR
OQUCOU_clean.cif	Cd.GTSXPHLPDVYSOZ.MOFkey-v1.UNKNOWN
OQUFAJ01_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUFAJ02_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUFAJ03_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUFAJ04_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUFAJ_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUFIR_clean.cif	
OQUFOX_clean.cif	Zr.VXLXTMVUOOCOPF.WFNRNCNCXRGUKN.MOFkey-v1.bct
OQUFUD_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUGAK_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu
OQUGUE_clean.cif	Zr.VXLXTMVUOOCOPF.MOFkey-v1.bct
OQUWUU_clean.cif	CoW.JWPDUQLIPMJLOF.LSHYAWDVBASRBW.MOFkey-v1.ERROR
OQUXAB_clean.cif	CoW.DRGWMKXSHKTSGZ.JWPDUQLIPMJLOF.MOFkey-v1.UNKNOWN
OQUXEF_clean.cif	CoW.JWPDUQLIPMJLOF.SSDRCKSVOBJTFC.MOFkey-v1.UNKNOWN
OQUXIJ_clean.cif	CoW.JWPDUQLIPMJLOF.MOFkey-v1.UNKNOWN
OQUZIL_clean.cif	AgW.JWPDUQLIPMJLOF.SSDRCKSVOBJTFC.MOFkey-v1.UNKNOWN
ORAGEU_clean.cif	GdRe.JEVCWSUVFOYBFI.MOFkey-v1.stp
ORAGOF_clean.cif	Ho.MBIFHZVZZZIBQO.MROBCNBRHNJZEF.MOFkey-v1.ERROR
ORAJAT_clean.cif	ErRe.JEVCWSUVFOYBFI.MOFkey-v1.sql
ORAJEX_clean.cif	HoRe.JEVCWSUVFOYBFI.MOFkey-v1.sql
ORAJOH_clean.cif	LuRe.JEVCWSUVFOYBFI.MOFkey-v1.sql
ORAKAU_clean.cif	TbRe.JEVCWSUVFOYBFI.MOFkey-v1.sql
ORAKIC_clean.cif	TmRe.JEVCWSUVFOYBFI.MOFkey-v1.sql
ORAKUO_clean.cif	YbRe.JEVCWSUVFOYBFI.MOFkey-v1.sql
ORANAY_clean.cif	MgCe.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN
ORAQUU_clean.cif	Zn.AREOQTFOTDMBML.AYRCHZNPABGIJX.DUGAPSROFZPTHW.FYAWDHRINHIIAM.NSYXZBPQNRIODQ.TYBNPQOEPGFAHW.MOFkey-v1.pcu
ORAWAH_clean.cif	Cu.PWBJLRXVXCABNX.MOFkey-v1.tbo
OREZAO_clean.cif	
OREZES_clean.cif	
OREZUI_clean.cif	Zn.DFFOBXIUOPPPLO.GECVZDKYXNMCKB.JGBXMDCVZOLWLU.UKZRAEPVGKHMNI.UNUYEQABLFEHIO.MOFkey-v1.ERROR
ORIBAU_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.bcg
ORIVOC_clean.cif	Zn.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN
ORIVUI_clean.cif	Ni.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN
ORIWAP_clean.cif	Co.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN
ORIWET_clean.cif	Mn.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN
OROJEM_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
OROKEN_clean.cif	CuNb.NYAZXHASVIWIRJ.MOFkey-v1.ERROR
ORUHAM_clean.cif	Cd.ABMFBCRYHDZLRD.MOQYLILXZVBASJ.MOFkey-v1.ERROR
ORUKET_clean.cif	Mg.MROBCNBRHNJZEF.MOFkey-v1.stp
ORUKOD_clean.cif	Ba.MROBCNBRHNJZEF.MOFkey-v1.UNKNOWN
ORULEU_clean.cif	Co.KDWIKPVYQSPYIX.WJULYWVVWYZPTE.MOFkey-v1.UNKNOWN
OSAVEK_clean.cif	Ca.KKEYFWRCBNTPAC.MOFkey-v1.ERROR
OSAVUA_clean.cif	Ca.OYFRNYNHAZOYNF.MOFkey-v1.dmd
OSAWEL_clean.cif	Ca.OYFRNYNHAZOYNF.MOFkey-v1.UNKNOWN
OSAXAI_clean.cif	Zn.MWVTWFVJZLCBMC.NWHZQELJCLSKNV.MOFkey-v1.sxb
OSAYAJ01_clean.cif	Li.FERIUCNNQQJTOY.MOFkey-v1.ERROR
OSIKIL_clean.cif	Zn.CBMYFVSIIYILRH.MOFkey-v1.srs
OSIKUX_clean_h.cif	Zn.CBMYFVSIIYILRH.MOFkey-v1.srs
OSILOS_charged.cif	Cu.GRWAIJBHBCCLGS.MOFkey-v1.lvt
OSIMIN_clean.cif	Cu.ABURATURBMEQCP.MTJHWBNMUYIOSK.MOFkey-v1.srs
OSIVIX_clean.cif	Zn.MUBZPKHOEPUJKR.PEUPUKDBCPLDIH.MOFkey-v1.ERROR
OSIWOD01_clean.cif	Ag.AUKUSAFSKVYPBM.MOFkey-v1.UNKNOWN
OSIWUJ_clean.cif	Ag.AUKUSAFSKVYPBM.MOFkey-v1.UNKNOWN
OSIXEU_clean.cif	Ag.AUKUSAFSKVYPBM.MOFkey-v1.UNKNOWN
OSIXIY_clean.cif	Ag.AUKUSAFSKVYPBM.MOFkey-v1.UNKNOWN
